	Uniprot	ProteinName	Reviewed	GeneName	CommonPathways_KEGG_2019_Human	Pathways_KEGG_2019_Human	PathwaysDB_KEGG_2019_Human	CommonPathways_WikiPathways_2019_Human	Pathways_WikiPathways_2019_Human	PathwaysDB_WikiPathways_2019_Human	CommonPathways_Reactome_2016	Pathways_Reactome_2016	PathwaysDB_Reactome_2016
447	J9JIF5	CXXC-type zinc finger protein 4	TrEMBL	CXXC4	1.0	['hsa04310']	KEGG_2019_Human						
448	A8MW95	Beclin-2	Swiss-Prot	BECN2	1.0	['hsa04136']	KEGG_2019_Human						
449	O60481	Zinc finger protein ZIC 3	Swiss-Prot	ZIC3	1.0	['hsa04550']	KEGG_2019_Human	1.0	[' WP2853']	WikiPathways_2019_Human	1.0	['R-HSA-1266738']	Reactome_2016
450	O60716	Catenin delta-1	Swiss-Prot	CTNND1	1.0	['hsa04520']	KEGG_2019_Human	1.0	[' WP399']	WikiPathways_2019_Human	2.0	['R-HSA-418990', 'R-HSA-446728']	Reactome_2016
451	P01137	Transforming growth factor beta-1 proprotein	Swiss-Prot	TGFB1	1.0	['hsa04390']	KEGG_2019_Human	2.0	[' WP236', ' WP2853']	WikiPathways_2019_Human	2.0	['R-HSA-381340', 'R-HSA-1266738']	Reactome_2016
452	O95166	Gamma-aminobutyric acid receptor-associated protein	Swiss-Prot	GABARAP	1.0	['hsa04136']	KEGG_2019_Human						
453	P01116	GTPase KRas	Swiss-Prot	KRAS	1.0	['hsa04550']	KEGG_2019_Human						
454	P01112	GTPase HRas	Swiss-Prot	HRAS	1.0	['hsa04550']	KEGG_2019_Human	1.0	[' WP3651']	WikiPathways_2019_Human	3.0	['R-HSA-8853334', 'R-HSA-5655291', 'R-HSA-1266738']	Reactome_2016
455	P01111	GTPase NRas	Swiss-Prot	NRAS	1.0	['hsa04550']	KEGG_2019_Human				3.0	['R-HSA-8853334', 'R-HSA-5655291', 'R-HSA-1266738']	Reactome_2016
456	P00533	Epidermal growth factor receptor	Swiss-Prot	EGFR	1.0	['hsa04520']	KEGG_2019_Human				1.0	['R-HSA-1266738']	Reactome_2016
457	O96004	Heart- and neural crest derivatives-expressed protein 1	Swiss-Prot	HAND1	1.0	['hsa04550']	KEGG_2019_Human	1.0	[' WP2064']	WikiPathways_2019_Human			
458	O95863	Zinc finger protein SNAI1	Swiss-Prot	SNAI1	1.0	['hsa04520']	KEGG_2019_Human	1.0	[' WP2064']	WikiPathways_2019_Human			
459	O95835	Serine/threonine-protein kinase LATS1	Swiss-Prot	LATS1	1.0	['hsa04390']	KEGG_2019_Human						
460	O95813	Cerberus	Swiss-Prot	CER1	1.0	['hsa04310']	KEGG_2019_Human	4.0	[' WP4258', ' WP428', ' WP2853', ' WP4336']	WikiPathways_2019_Human	1.0	['R-HSA-1266738']	Reactome_2016
461	O95718	Steroid hormone receptor ERR2	Swiss-Prot	ESRRB	1.0	['hsa04550']	KEGG_2019_Human	1.0	[' WP399']	WikiPathways_2019_Human			
462	O95644	Nuclear factor of activated T-cells, cytoplasmic 1	Swiss-Prot	NFATC1	1.0	['hsa04310']	KEGG_2019_Human	2.0	[' WP428', ' WP2858']	WikiPathways_2019_Human	1.0	['R-HSA-4086398']	Reactome_2016
463	O95388	WNT1-inducible-signaling pathway protein 1	Swiss-Prot	WISP1	1.0	['hsa04310']	KEGG_2019_Human						
464	O95352	Ubiquitin-like modifier-activating enzyme ATG7	Swiss-Prot	ATG7	1.0	['hsa04136']	KEGG_2019_Human						
465	O95257	Growth arrest and DNA damage-inducible protein GADD45 gamma	Swiss-Prot	GADD45G	1.0	['hsa05217']	KEGG_2019_Human						
466	O94925	Glutaminase kidney isoform, mitochondrial	Swiss-Prot	GLS	1.0	['hsa04724']	KEGG_2019_Human						
467	O60907	F-box-like/WD repeat-containing protein TBL1X	Swiss-Prot	TBL1X	1.0	['hsa04310']	KEGG_2019_Human	1.0	[' WP2858']	WikiPathways_2019_Human	2.0	['R-HSA-381340', 'R-HSA-1266738']	Reactome_2016
468	O94907	Dickkopf-related protein 1	Swiss-Prot	DKK1	1.0	['hsa04310']	KEGG_2019_Human	5.0	[' WP3876', ' WP4258', ' WP428', ' WP2853', ' WP4336']	WikiPathways_2019_Human			
469	O94887	FERM, ARHGEF and pleckstrin domain-containing protein 2	Swiss-Prot	FARP2	1.0	['hsa04520']	KEGG_2019_Human				1.0	['R-HSA-1266738']	Reactome_2016
470	O94817	Ubiquitin-like protein ATG12	Swiss-Prot	ATG12	1.0	['hsa04136']	KEGG_2019_Human						
471	O75916	Regulator of G-protein signaling 9	Swiss-Prot	RGS9	1.0	['hsa05030']	KEGG_2019_Human						
472	O75610	Left-right determination factor 1	Swiss-Prot	LEFTY1	1.0	['hsa04550']	KEGG_2019_Human				1.0	['R-HSA-1266738']	Reactome_2016
473	O75581	Low-density lipoprotein receptor-related protein 6	Swiss-Prot	LRP6	1.0	['hsa04310']	KEGG_2019_Human	4.0	[' WP4258', ' WP428', ' WP399', ' WP4336']	WikiPathways_2019_Human			
474	O75487	Glypican-4	Swiss-Prot	GPC4	1.0	['hsa04310']	KEGG_2019_Human	1.0	[' WP428']	WikiPathways_2019_Human			
475	O75474	GSK-3-binding protein FRAT2	Swiss-Prot	FRAT2	1.0	['hsa04310']	KEGG_2019_Human	3.0	[' WP4258', ' WP428', ' WP4336']	WikiPathways_2019_Human			
476	O75473	Leucine-rich repeat-containing G-protein coupled receptor 5	Swiss-Prot	LGR5	1.0	['hsa04310']	KEGG_2019_Human						
477	O75293	Growth arrest and DNA damage-inducible protein GADD45 beta	Swiss-Prot	GADD45B	1.0	['hsa05217']	KEGG_2019_Human	1.0	[' WP236']	WikiPathways_2019_Human			
478	O75197	Low-density lipoprotein receptor-related protein 5	Swiss-Prot	LRP5	1.0	['hsa04310']	KEGG_2019_Human	4.0	[' WP4258', ' WP428', ' WP399', ' WP4336']	WikiPathways_2019_Human			
479	O75143	Autophagy-related protein 13	Swiss-Prot	ATG13	1.0	['hsa04136']	KEGG_2019_Human						
480	O75116	Rho-associated protein kinase 2	Swiss-Prot	ROCK2	1.0	['hsa04310']	KEGG_2019_Human	1.0	[' WP428']	WikiPathways_2019_Human	1.0	['R-HSA-1266738']	Reactome_2016
481	P22004	Bone morphogenetic protein 6	Swiss-Prot	BMP6	1.0	['hsa04390']	KEGG_2019_Human						
482	P22455	Fibroblast growth factor receptor 4	Swiss-Prot	FGFR4	1.0	['hsa04550']	KEGG_2019_Human	1.0	[' WP3651']	WikiPathways_2019_Human	1.0	['R-HSA-5655291']	Reactome_2016
483	P22607	Fibroblast growth factor receptor 3	Swiss-Prot	FGFR3	1.0	['hsa04550']	KEGG_2019_Human	1.0	[' WP2064']	WikiPathways_2019_Human	1.0	['R-HSA-8853334']	Reactome_2016
484	P55103	Inhibin beta C chain	Swiss-Prot	INHBC	1.0	['hsa04550']	KEGG_2019_Human						
485	A8MPY1	Gamma-aminobutyric acid receptor subunit rho-3	Swiss-Prot	GABRR3	1.0	['hsa05033']	KEGG_2019_Human						
486	P62136	Serine/threonine-protein phosphatase PP1-alpha catalytic subunit	Swiss-Prot	PPP1CA	1.0	['hsa04390']	KEGG_2019_Human						
487	P61981	14-3-3 protein gamma	Swiss-Prot	YWHAG	1.0	['hsa04390']	KEGG_2019_Human						
488	P61952	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-11	Swiss-Prot	GNG11	1.0	['hsa04724']	KEGG_2019_Human				1.0	['R-HSA-4086398']	Reactome_2016
489	P61812	Transforming growth factor beta-2 proprotein	Swiss-Prot	TGFB2	1.0	['hsa04390']	KEGG_2019_Human						
490	P61371	Insulin gene enhancer protein ISL-1	Swiss-Prot	ISL1	1.0	['hsa04550']	KEGG_2019_Human	1.0	[' WP2064']	WikiPathways_2019_Human	2.0	['R-HSA-400508', 'R-HSA-1266738']	Reactome_2016
491	P60953	Cell division control protein 42 homolog	Swiss-Prot	CDC42	1.0	['hsa04520']	KEGG_2019_Human				1.0	['R-HSA-1266738']	Reactome_2016
492	P60520	Gamma-aminobutyric acid receptor-associated protein-like 2	Swiss-Prot	GABARAPL2	1.0	['hsa04136']	KEGG_2019_Human						
493	P59768	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-2	Swiss-Prot	GNG2	1.0	['hsa04724']	KEGG_2019_Human				1.0	['R-HSA-4086398']	Reactome_2016
494	P58166	Inhibin beta E chain	Swiss-Prot	INHBE	1.0	['hsa04550']	KEGG_2019_Human						
495	P56545	C-terminal-binding protein 2	Swiss-Prot	CTBP2	1.0	['hsa04310']	KEGG_2019_Human	6.0	[' WP4258', ' WP428', ' WP2853', ' WP2064', ' WP399', ' WP4336']	WikiPathways_2019_Human			
496	P56178	Homeobox protein DLX-5	Swiss-Prot	DLX5	1.0	['hsa04550']	KEGG_2019_Human	1.0	[' WP2064']	WikiPathways_2019_Human			
497	P55196	Afadin	Swiss-Prot	AFDN	1.0	['hsa04520']	KEGG_2019_Human						
498	P54219	Chromaffin granule amine transporter	Swiss-Prot	SLC18A1	1.0	['hsa05030']	KEGG_2019_Human						
499	P62873	Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1	Swiss-Prot	GNB1	1.0	['hsa04724']	KEGG_2019_Human				1.0	['R-HSA-4086398']	Reactome_2016
500	P53816	Phospholipase A and acyltransferase 3	Swiss-Prot	PLAAT3	1.0	['hsa04923']	KEGG_2019_Human						
501	P53779	Mitogen-activated protein kinase 10	Swiss-Prot	MAPK10	1.0	['hsa04310']	KEGG_2019_Human	1.0	[' WP399']	WikiPathways_2019_Human			
502	P53778	Mitogen-activated protein kinase 12	Swiss-Prot	MAPK12	1.0	['hsa04550']	KEGG_2019_Human				1.0	['R-HSA-1266738']	Reactome_2016
503	P53539	Protein fosB	Swiss-Prot	FOSB	1.0	['hsa05030']	KEGG_2019_Human						
504	P52333	Tyrosine-protein kinase JAK3	Swiss-Prot	JAK3	1.0	['hsa04550']	KEGG_2019_Human						
505	P50151	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-10	Swiss-Prot	GNG10	1.0	['hsa04724']	KEGG_2019_Human				1.0	['R-HSA-4086398']	Reactome_2016
506	P50150	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-4	Swiss-Prot	GNG4	1.0	['hsa04724']	KEGG_2019_Human				1.0	['R-HSA-4086398']	Reactome_2016
507	P50148	Guanine nucleotide-binding protein G(q) subunit alpha	Swiss-Prot	GNAQ	1.0	['hsa04724']	KEGG_2019_Human						
508	P49768	Presenilin-1	Swiss-Prot	PSEN1	1.0	['hsa04310']	KEGG_2019_Human				1.0	['R-HSA-1266738']	Reactome_2016
509	P48995	Short transient receptor potential channel 1	Swiss-Prot	TRPC1	1.0	['hsa04724']	KEGG_2019_Human				1.0	['R-HSA-1266738']	Reactome_2016
510	P48730	Casein kinase I isoform delta	Swiss-Prot	CSNK1D	1.0	['hsa04390']	KEGG_2019_Human						
511	P48729	Casein kinase I isoform alpha	Swiss-Prot	CSNK1A1	1.0	['hsa04310']	KEGG_2019_Human	3.0	[' WP4258', ' WP428', ' WP4336']	WikiPathways_2019_Human			
512	P48664	Excitatory amino acid transporter 4	Swiss-Prot	SLC1A6	1.0	['hsa04724']	KEGG_2019_Human						
513	P62258	14-3-3 protein epsilon	Swiss-Prot	YWHAE	1.0	['hsa04390']	KEGG_2019_Human						
514	P62877	E3 ubiquitin-protein ligase RBX1	Swiss-Prot	RBX1	1.0	['hsa04310']	KEGG_2019_Human				1.0	['R-HSA-1266738']	Reactome_2016
515	P23219	Prostaglandin G/H synthase 1	Swiss-Prot	PTGS1	1.0	['hsa04923']	KEGG_2019_Human						
516	Q01860	POU domain, class 5, transcription factor 1	Swiss-Prot	POU5F1	1.0	['hsa04550']	KEGG_2019_Human	2.0	[' WP2853', ' WP399']	WikiPathways_2019_Human	1.0	['R-HSA-1266738']	Reactome_2016
517	Q05940	Synaptic vesicular amine transporter	Swiss-Prot	SLC18A2	1.0	['hsa05030']	KEGG_2019_Human						
518	Q05513	Protein kinase C zeta type	Swiss-Prot	PRKCZ	1.0	['hsa04390']	KEGG_2019_Human	1.0	[' WP399']	WikiPathways_2019_Human			
519	Q05469	Hormone-sensitive lipase	Swiss-Prot	LIPE	1.0	['hsa04923']	KEGG_2019_Human	1.0	[' WP236']	WikiPathways_2019_Human			
520	Q04917	14-3-3 protein eta	Swiss-Prot	YWHAH	1.0	['hsa04390']	KEGG_2019_Human						
521	Q04771	Activin receptor type-1	Swiss-Prot	ACVR1	1.0	['hsa04550']	KEGG_2019_Human						
522	Q04206	Transcription factor p65	Swiss-Prot	RELA	1.0	['hsa05030']	KEGG_2019_Human				2.0	['R-HSA-381340', 'R-HSA-1266738']	Reactome_2016
523	Q03181	Peroxisome proliferator-activated receptor delta	Swiss-Prot	PPARD	1.0	['hsa04310']	KEGG_2019_Human	3.0	[' WP236', ' WP2858', ' WP399']	WikiPathways_2019_Human			
524	Q02930	Cyclic AMP-responsive element-binding protein 5	Swiss-Prot	CREB5	1.0	['hsa05030']	KEGG_2019_Human						
525	Q02750	Dual specificity mitogen-activated protein kinase kinase 1	Swiss-Prot	MAP2K1	1.0	['hsa04550']	KEGG_2019_Human				1.0	['R-HSA-1266738']	Reactome_2016
526	Q02535	DNA-binding protein inhibitor ID-3	Swiss-Prot	ID3	1.0	['hsa04550']	KEGG_2019_Human	1.0	[' WP236']	WikiPathways_2019_Human			
527	Q01974	Tyrosine-protein kinase transmembrane receptor ROR2	Swiss-Prot	ROR2	1.0	['hsa04310']	KEGG_2019_Human	4.0	[' WP4258', ' WP428', ' WP2858', ' WP4336']	WikiPathways_2019_Human			
528	Q01973	Inactive tyrosine-protein kinase transmembrane receptor ROR1	Swiss-Prot	ROR1	1.0	['hsa04310']	KEGG_2019_Human	3.0	[' WP4258', ' WP428', ' WP4336']	WikiPathways_2019_Human			
529	Q01959	Sodium-dependent dopamine transporter	Swiss-Prot	SLC6A3	1.0	['hsa05030']	KEGG_2019_Human						
530	Q01668	Voltage-dependent L-type calcium channel subunit alpha-1D	Swiss-Prot	CACNA1D	1.0	['hsa04724']	KEGG_2019_Human				1.0	['R-HSA-1266738']	Reactome_2016
531	P62879	Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-2	Swiss-Prot	GNB2	1.0	['hsa04724']	KEGG_2019_Human				1.0	['R-HSA-4086398']	Reactome_2016
532	Q00975	Voltage-dependent N-type calcium channel subunit alpha-1B	Swiss-Prot	CACNA1B	1.0	['hsa05033']	KEGG_2019_Human						
533	Q00535	Cyclin-dependent-like kinase 5	Swiss-Prot	CDK5	1.0	['hsa05030']	KEGG_2019_Human				1.0	['R-HSA-1266738']	Reactome_2016
534	Q00005	Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B beta isoform	Swiss-Prot	PPP2R2B	1.0	['hsa04390']	KEGG_2019_Human	1.0	[' WP399']	WikiPathways_2019_Human			
535	P82279	Protein crumbs homolog 1	Swiss-Prot	CRB1	1.0	['hsa04390']	KEGG_2019_Human						
536	P78334	Gamma-aminobutyric acid receptor subunit epsilon	Swiss-Prot	GABRE	1.0	['hsa05033']	KEGG_2019_Human						
537	P78318	Immunoglobulin-binding protein 1	Swiss-Prot	IGBP1	1.0	['hsa04136']	KEGG_2019_Human						
538	P63218	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-5	Swiss-Prot	GNG5	1.0	['hsa04724']	KEGG_2019_Human				1.0	['R-HSA-4086398']	Reactome_2016
539	P63215	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-3	Swiss-Prot	GNG3	1.0	['hsa04724']	KEGG_2019_Human				1.0	['R-HSA-4086398']	Reactome_2016
540	P63211	Guanine nucleotide-binding protein G(T) subunit gamma-T1	Swiss-Prot	GNGT1	1.0	['hsa04724']	KEGG_2019_Human				1.0	['R-HSA-4086398']	Reactome_2016
541	P63208	S-phase kinase-associated protein 1	Swiss-Prot	SKP1	1.0	['hsa04310']	KEGG_2019_Human						
542	P63151	Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B alpha isoform	Swiss-Prot	PPP2R2A	1.0	['hsa04390']	KEGG_2019_Human	1.0	[' WP399']	WikiPathways_2019_Human			
543	P63104	14-3-3 protein zeta/delta	Swiss-Prot	YWHAZ	1.0	['hsa04390']	KEGG_2019_Human						
544	P62993	Growth factor receptor-bound protein 2	Swiss-Prot	GRB2	1.0	['hsa04550']	KEGG_2019_Human						
545	P48549	G protein-activated inward rectifier potassium channel 1	Swiss-Prot	KCNJ3	1.0	['hsa04724']	KEGG_2019_Human						
546	P48169	Gamma-aminobutyric acid receptor subunit alpha-4	Swiss-Prot	GABRA4	1.0	['hsa05033']	KEGG_2019_Human						
547	P47928	DNA-binding protein inhibitor ID-4	Swiss-Prot	ID4	1.0	['hsa04550']	KEGG_2019_Human						
548	P28476	Gamma-aminobutyric acid receptor subunit rho-2	Swiss-Prot	GABRR2	1.0	['hsa05033']	KEGG_2019_Human						
549	P35226	Polycomb complex protein BMI-1	Swiss-Prot	BMI1	1.0	['hsa04550']	KEGG_2019_Human						
550	P34925	Tyrosine-protein kinase RYK	Swiss-Prot	RYK	1.0	['hsa04310']	KEGG_2019_Human						
551	P34903	Gamma-aminobutyric acid receptor subunit alpha-3	Swiss-Prot	GABRA3	1.0	['hsa05033']	KEGG_2019_Human						
552	P34820	Bone morphogenetic protein 8B	Swiss-Prot	BMP8B	1.0	['hsa04390']	KEGG_2019_Human						
553	P32242	Homeobox protein OTX1	Swiss-Prot	OTX1	1.0	['hsa04550']	KEGG_2019_Human						
554	P31946	14-3-3 protein beta/alpha	Swiss-Prot	YWHAB	1.0	['hsa04390']	KEGG_2019_Human						
555	P31644	Gamma-aminobutyric acid receptor subunit alpha-5	Swiss-Prot	GABRA5	1.0	['hsa05033']	KEGG_2019_Human						
556	P30542	Adenosine receptor A1	Swiss-Prot	ADORA1	1.0	['hsa04923']	KEGG_2019_Human						
557	P30154	Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A beta isoform	Swiss-Prot	PPP2R1B	1.0	['hsa04390']	KEGG_2019_Human	1.0	[' WP399']	WikiPathways_2019_Human			
558	P30153	Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform	Swiss-Prot	PPP2R1A	1.0	['hsa04390']	KEGG_2019_Human	1.0	[' WP399']	WikiPathways_2019_Human			
559	P29350	Tyrosine-protein phosphatase non-receptor type 6	Swiss-Prot	PTPN6	1.0	['hsa04520']	KEGG_2019_Human						
560	P29279	CCN family member 2	Swiss-Prot	CCN2	1.0	['hsa04390']	KEGG_2019_Human						
561	P28827	Receptor-type tyrosine-protein phosphatase mu	Swiss-Prot	PTPRM	1.0	['hsa04520']	KEGG_2019_Human						
562	P28472	Gamma-aminobutyric acid receptor subunit beta-3	Swiss-Prot	GABRB3	1.0	['hsa05033']	KEGG_2019_Human						
563	P47870	Gamma-aminobutyric acid receptor subunit beta-2	Swiss-Prot	GABRB2	1.0	['hsa05033']	KEGG_2019_Human						
564	P28347	Transcriptional enhancer factor TEF-1	Swiss-Prot	TEAD1	1.0	['hsa04390']	KEGG_2019_Human						
565	P27348	14-3-3 protein theta	Swiss-Prot	YWHAQ	1.0	['hsa04390']	KEGG_2019_Human						
566	P27338	Amine oxidase [flavin-containing] B	Swiss-Prot	MAOB	1.0	['hsa05030']	KEGG_2019_Human						
567	P27037	Activin receptor type-2A	Swiss-Prot	ACVR2A	1.0	['hsa04550']	KEGG_2019_Human				1.0	['R-HSA-1266738']	Reactome_2016
568	P26367	Paired box protein Pax-6	Swiss-Prot	PAX6	1.0	['hsa04550']	KEGG_2019_Human	1.0	[' WP2858']	WikiPathways_2019_Human	2.0	['R-HSA-400508', 'R-HSA-1266738']	Reactome_2016
569	P25929	Neuropeptide Y receptor type 1	Swiss-Prot	NPY1R	1.0	['hsa04923']	KEGG_2019_Human						
570	P25098	Beta-adrenergic receptor kinase 1	Swiss-Prot	GRK2	1.0	['hsa04724']	KEGG_2019_Human						
571	P24666	Low molecular weight phosphotyrosine protein phosphatase	Swiss-Prot	ACP1	1.0	['hsa04520']	KEGG_2019_Human						
572	P24522	Growth arrest and DNA damage-inducible protein GADD45 alpha	Swiss-Prot	GADD45A	1.0	['hsa05217']	KEGG_2019_Human	1.0	[' WP236']	WikiPathways_2019_Human			
573	P24046	Gamma-aminobutyric acid receptor subunit rho-1	Swiss-Prot	GABRR1	1.0	['hsa05033']	KEGG_2019_Human						
574	P23560	Brain-derived neurotrophic factor	Swiss-Prot	BDNF	1.0	['hsa05030']	KEGG_2019_Human						
575	P23467	Receptor-type tyrosine-protein phosphatase beta	Swiss-Prot	PTPRB	1.0	['hsa04520']	KEGG_2019_Human	1.0	[' WP2858']	WikiPathways_2019_Human			
576	P23458	Tyrosine-protein kinase JAK1	Swiss-Prot	JAK1	1.0	['hsa04550']	KEGG_2019_Human						
577	P35227	Polycomb group RING finger protein 2	Swiss-Prot	PCGF2	1.0	['hsa04550']	KEGG_2019_Human				1.0	['R-HSA-1266738']	Reactome_2016
578	P35240	Merlin	Swiss-Prot	NF2	1.0	['hsa04390']	KEGG_2019_Human	1.0	[' WP2858']	WikiPathways_2019_Human			
579	P35354	Prostaglandin G/H synthase 2	Swiss-Prot	PTGS2	1.0	['hsa04923']	KEGG_2019_Human						
580	P35568	Insulin receptor substrate 1	Swiss-Prot	IRS1	1.0	['hsa04923']	KEGG_2019_Human	1.0	[' WP236']	WikiPathways_2019_Human			
581	P47869	Gamma-aminobutyric acid receptor subunit alpha-2	Swiss-Prot	GABRA2	1.0	['hsa05033']	KEGG_2019_Human						
582	P47712	Cytosolic phospholipase A2	Swiss-Prot	PLA2G4A	1.0	['hsa04724']	KEGG_2019_Human						
583	P46940	Ras GTPase-activating-like protein IQGAP1	Swiss-Prot	IQGAP1	1.0	['hsa04520']	KEGG_2019_Human						
584	P46937	Transcriptional coactivator YAP1	Swiss-Prot	YAP1	1.0	['hsa04390']	KEGG_2019_Human						
585	P45984	Mitogen-activated protein kinase 9	Swiss-Prot	MAPK9	1.0	['hsa04310']	KEGG_2019_Human	2.0	[' WP428', ' WP399']	WikiPathways_2019_Human			
586	P45983	Mitogen-activated protein kinase 8	Swiss-Prot	MAPK8	1.0	['hsa04310']	KEGG_2019_Human	1.0	[' WP428']	WikiPathways_2019_Human	1.0	['R-HSA-1266738']	Reactome_2016
587	P43681	Neuronal acetylcholine receptor subunit alpha-4	Swiss-Prot	CHRNA4	1.0	['hsa05033']	KEGG_2019_Human						
588	P43115	Prostaglandin E2 receptor EP3 subtype	Swiss-Prot	PTGER3	1.0	['hsa04923']	KEGG_2019_Human						
589	P43026	Growth/differentiation factor 5	Swiss-Prot	GDF5	1.0	['hsa04390']	KEGG_2019_Human						
590	P43005	Excitatory amino acid transporter 3	Swiss-Prot	SLC1A1	1.0	['hsa04724']	KEGG_2019_Human						
591	P43004	Excitatory amino acid transporter 2	Swiss-Prot	SLC1A2	1.0	['hsa04724']	KEGG_2019_Human						
592	P43003	Excitatory amino acid transporter 1	Swiss-Prot	SLC1A3	1.0	['hsa04724']	KEGG_2019_Human						
593	P42768	Wiskott-Aldrich syndrome protein	Swiss-Prot	WAS	1.0	['hsa04520']	KEGG_2019_Human						
594	P42702	Leukemia inhibitory factor receptor	Swiss-Prot	LIFR	1.0	['hsa04550']	KEGG_2019_Human	1.0	[' WP236']	WikiPathways_2019_Human			
595	P42345	Serine/threonine-protein kinase mTOR	Swiss-Prot	MTOR	1.0	['hsa04136']	KEGG_2019_Human						
596	P41743	Protein kinase C iota type	Swiss-Prot	PRKCI	1.0	['hsa04390']	KEGG_2019_Human	1.0	[' WP399']	WikiPathways_2019_Human	1.0	['R-HSA-446728']	Reactome_2016
597	P41594	Metabotropic glutamate receptor 5	Swiss-Prot	GRM5	1.0	['hsa04724']	KEGG_2019_Human						
598	P40763	Signal transducer and activator of transcription 3	Swiss-Prot	STAT3	1.0	['hsa04550']	KEGG_2019_Human	1.0	[' WP236']	WikiPathways_2019_Human	1.0	['R-HSA-1266738']	Reactome_2016
599	P40189	Interleukin-6 receptor subunit beta	Swiss-Prot	IL6ST	1.0	['hsa04550']	KEGG_2019_Human	1.0	[' WP236']	WikiPathways_2019_Human			
600	P39086	Glutamate receptor ionotropic, kainate 1	Swiss-Prot	GRIK1	1.0	['hsa04724']	KEGG_2019_Human						
601	P38936	Cyclin-dependent kinase inhibitor 1	Swiss-Prot	CDKN1A	1.0	['hsa05217']	KEGG_2019_Human	1.0	[' WP236']	WikiPathways_2019_Human	1.0	['R-HSA-1266738']	Reactome_2016
602	P36955	Pigment epithelium-derived factor	Swiss-Prot	SERPINF1	1.0	['hsa04310']	KEGG_2019_Human	3.0	[' WP4258', ' WP428', ' WP4336']	WikiPathways_2019_Human			
603	P36896	Activin receptor type-1B	Swiss-Prot	ACVR1B	1.0	['hsa04550']	KEGG_2019_Human				1.0	['R-HSA-1266738']	Reactome_2016
604	P36873	Serine/threonine-protein phosphatase PP1-gamma catalytic subunit	Swiss-Prot	PPP1CC	1.0	['hsa04390']	KEGG_2019_Human						
605	P36544	Neuronal acetylcholine receptor subunit alpha-7	Swiss-Prot	CHRNA7	1.0	['hsa05033']	KEGG_2019_Human						
606	P36507	Dual specificity mitogen-activated protein kinase kinase 2	Swiss-Prot	MAP2K2	1.0	['hsa04550']	KEGG_2019_Human	1.0	[' WP3651']	WikiPathways_2019_Human	1.0	['R-HSA-1266738']	Reactome_2016
607	P35626	Beta-adrenergic receptor kinase 2	Swiss-Prot	GRK3	1.0	['hsa04724']	KEGG_2019_Human						
608	Q9Y6W5	Wiskott-Aldrich syndrome protein family member 2	Swiss-Prot	WASF2	1.0	['hsa04520']	KEGG_2019_Human						
609	Q14899	Myc proto-oncogene protein	TrEMBL	MYC				7.0	[' WP3651', ' WP4258', ' WP428', ' WP2858', ' WP2064', ' WP399', ' WP4336']	WikiPathways_2019_Human			
610	Q16591	Myc protein	TrEMBL	MYC				7.0	[' WP3651', ' WP4258', ' WP428', ' WP2858', ' WP2064', ' WP399', ' WP4336']	WikiPathways_2019_Human			
611	Q5SQP8	Obsolete Entry	Obsolete Entry	Obsolete Entry				6.0	[' WP4258', ' WP428', ' WP2853', ' WP2064', ' WP399', ' WP4336']	WikiPathways_2019_Human			
612	Q6ZSL4	Secreted frizzled-related protein 1	TrEMBL	SFRP1				5.0	[' WP3876', ' WP4258', ' WP428', ' WP2853', ' WP4336']	WikiPathways_2019_Human			
613	Q6FI27	GSK3B protein	TrEMBL	GSK3B				5.0	[' WP4258', ' WP428', ' WP2064', ' WP399', ' WP4336']	WikiPathways_2019_Human			
614	Q5JRY4	Transcription factor 7-like 2	TrEMBL	TCF7L2				4.0	[' WP4258', ' WP428', ' WP399', ' WP4336']	WikiPathways_2019_Human			
615	Q5VVR8	Transcription factor 7-like 2	TrEMBL	TCF7L2				4.0	[' WP4258', ' WP428', ' WP399', ' WP4336']	WikiPathways_2019_Human			
616	Q5JRY5	Transcription factor 7-like 2	TrEMBL	TCF7L2				4.0	[' WP4258', ' WP428', ' WP399', ' WP4336']	WikiPathways_2019_Human			
617	Q5TEH8	Protein Wnt	TrEMBL	WNT2B				4.0	[' WP4258', ' WP428', ' WP399', ' WP4336']	WikiPathways_2019_Human			
618	Q5VVR7	TCF7L2 isoform pFC8A_TCF7L2_H7_ex1-11-13-13b	TrEMBL	TCF7L2				4.0	[' WP4258', ' WP428', ' WP399', ' WP4336']	WikiPathways_2019_Human			
619	Q5U045	Casein kinase 1 epsilon	TrEMBL	CSNK1E				4.0	[' WP4258', ' WP428', ' WP399', ' WP4336']	WikiPathways_2019_Human			
