	Uniprot	ProteinName	Reviewed	GeneName	CommonPathways_KEGG_2019_Human	Pathways_KEGG_2019_Human	PathwaysDB_KEGG_2019_Human	CommonPathways_WikiPathways_2019_Human	Pathways_WikiPathways_2019_Human	PathwaysDB_WikiPathways_2019_Human	CommonPathways_Reactome_2016	Pathways_Reactome_2016	PathwaysDB_Reactome_2016
340	Q9Y371	Endophilin-B1	Swiss-Prot	SH3GLB1	1.0	['hsa04144']	KEGG_2019_Human						
341	Q08289	Voltage-dependent L-type calcium channel subunit beta-2	Swiss-Prot	CACNB2	1.0	['hsa04010']	KEGG_2019_Human	1.0	[' WP382']	WikiPathways_2019_Human	1.0	['R-HSA-112316']	Reactome_2016
342	Q9Y5P8	Serine/threonine-protein phosphatase 2A regulatory subunit B'' subunit beta	Swiss-Prot	PPP2R3B	1.0	['hsa04728']	KEGG_2019_Human						
343	Q02763	Angiopoietin-1 receptor	Swiss-Prot	TEK	1.0	['hsa04010']	KEGG_2019_Human						
344	Q9Y5X3	Sorting nexin-5	Swiss-Prot	SNX5	1.0	['hsa04144']	KEGG_2019_Human						
345	Q01201	Transcription factor RelB	Swiss-Prot	RELB	1.0	['hsa04010']	KEGG_2019_Human	1.0	[' WP382']	WikiPathways_2019_Human			
346	Q00005	Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B beta isoform	Swiss-Prot	PPP2R2B	1.0	['hsa04728']	KEGG_2019_Human						
347	Q00534	Cyclin-dependent kinase 6	Swiss-Prot	CDK6	1.0	['hsa04934']	KEGG_2019_Human						
348	Q00610	Clathrin heavy chain 1	Swiss-Prot	CLTC	1.0	['hsa04144']	KEGG_2019_Human						
349	Q00653	Nuclear factor NF-kappa-B p100 subunit	Swiss-Prot	NFKB2	1.0	['hsa04010']	KEGG_2019_Human	1.0	[' WP382']	WikiPathways_2019_Human			
350	V9H0H7		TrEMBL		1.0	['hsa04010']	KEGG_2019_Human						
351	Q00987	E3 ubiquitin-protein ligase Mdm2	Swiss-Prot	MDM2	1.0	['hsa04144']	KEGG_2019_Human	2.0	[' WP1742', ' WP3959']	WikiPathways_2019_Human	1.0	['R-HSA-112316']	Reactome_2016
352	Q01094	Transcription factor E2F1	Swiss-Prot	E2F1	1.0	['hsa04934']	KEGG_2019_Human	2.0	[' WP437', ' WP3959']	WikiPathways_2019_Human			
353	U5Z977	NADH-ubiquinone oxidoreductase chain 6	TrEMBL	ND6	1.0	['hsa04723']	KEGG_2019_Human						
354	Q9Y6W6	Dual specificity protein phosphatase 10	Swiss-Prot	DUSP10	1.0	['hsa04010']	KEGG_2019_Human	1.0	[' WP382']	WikiPathways_2019_Human			
355	Q9Y6R4	Mitogen-activated protein kinase kinase kinase 4	Swiss-Prot	MAP3K4	1.0	['hsa04010']	KEGG_2019_Human	2.0	[' WP437', ' WP382']	WikiPathways_2019_Human			
356	Q9Y6M9	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 9	Swiss-Prot	NDUFB9	1.0	['hsa04723']	KEGG_2019_Human						
357	Q02641	Voltage-dependent L-type calcium channel subunit beta-1	Swiss-Prot	CACNB1	1.0	['hsa04010']	KEGG_2019_Human	1.0	[' WP382']	WikiPathways_2019_Human	1.0	['R-HSA-112316']	Reactome_2016
358	Q9Y6I3	Epsin-1	Swiss-Prot	EPN1	1.0	['hsa04144']	KEGG_2019_Human	1.0	[' WP437']	WikiPathways_2019_Human			
359	Q9Y6F9	Protein Wnt-6	Swiss-Prot	WNT6	1.0	['hsa04934']	KEGG_2019_Human						
360	Q9Y6F1	Protein mono-ADP-ribosyltransferase PARP3	Swiss-Prot	PARP3	1.0	['hsa04210']	KEGG_2019_Human						
361	Q01718	Adrenocorticotropic hormone receptor	Swiss-Prot	MC2R	1.0	['hsa04934']	KEGG_2019_Human						
362	Q01959	Sodium-dependent dopamine transporter	Swiss-Prot	SLC6A3	1.0	['hsa04728']	KEGG_2019_Human				1.0	['R-HSA-112316']	Reactome_2016
363	Q9Y6D6	Brefeldin A-inhibited guanine nucleotide-exchange protein 1	Swiss-Prot	ARFGEF1	1.0	['hsa04144']	KEGG_2019_Human						
364	Q9Y6D5	Brefeldin A-inhibited guanine nucleotide-exchange protein 2	Swiss-Prot	ARFGEF2	1.0	['hsa04144']	KEGG_2019_Human						
365	Q01968	Inositol polyphosphate 5-phosphatase OCRL	Swiss-Prot	OCRL	1.0	['hsa00562']	KEGG_2019_Human				3.0	['R-HSA-1483249', 'R-HSA-1855183', 'R-HSA-1855204']	Reactome_2016
366	Q9Y698	Voltage-dependent calcium channel gamma-2 subunit	Swiss-Prot	CACNG2	1.0	['hsa04010']	KEGG_2019_Human	1.0	[' WP382']	WikiPathways_2019_Human	1.0	['R-HSA-112316']	Reactome_2016
367	Q02252	Methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial	Swiss-Prot	ALDH6A1	1.0	['hsa00562']	KEGG_2019_Human						
368	Q9Y2X7	ARF GTPase-activating protein GIT1	Swiss-Prot	GIT1	1.0	['hsa04144']	KEGG_2019_Human	1.0	[' WP51']	WikiPathways_2019_Human	1.0	['R-HSA-112316']	Reactome_2016
369	Q9Y2U5	Mitogen-activated protein kinase kinase kinase 2	Swiss-Prot	MAP3K2	1.0	['hsa04010']	KEGG_2019_Human	2.0	[' WP437', ' WP382']	WikiPathways_2019_Human			
370	Q08AG9		TrEMBL	CYP21A2	1.0	['hsa04934']	KEGG_2019_Human						
371	Q9UPQ3	Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 1	Swiss-Prot	AGAP1	1.0	['hsa04144']	KEGG_2019_Human						
372	Q13233	Mitogen-activated protein kinase kinase kinase 1	Swiss-Prot	MAP3K1	1.0	['hsa04010']	KEGG_2019_Human	2.0	[' WP437', ' WP382']	WikiPathways_2019_Human			
373	Q9UQF2	C-Jun-amino-terminal kinase-interacting protein 1	Swiss-Prot	MAPK8IP1	1.0	['hsa04010']	KEGG_2019_Human	1.0	[' WP382']	WikiPathways_2019_Human			
374	Q13285	Steroidogenic factor 1	Swiss-Prot	NR5A1	1.0	['hsa04934']	KEGG_2019_Human						
375	Q13315	Serine-protein kinase ATM	Swiss-Prot	ATM	1.0	['hsa04210']	KEGG_2019_Human	2.0	[' WP1742', ' WP3959']	WikiPathways_2019_Human			
376	Q9UQ16	Dynamin-3	Swiss-Prot	DNM3	1.0	['hsa04144']	KEGG_2019_Human						
377	Q9UPX8	SH3 and multiple ankyrin repeat domains protein 2	Swiss-Prot	SHANK2	1.0	['hsa04724']	KEGG_2019_Human				1.0	['R-HSA-112316']	Reactome_2016
378	Q9UPT6	C-Jun-amino-terminal kinase-interacting protein 3	Swiss-Prot	MAPK8IP3	1.0	['hsa04010']	KEGG_2019_Human	1.0	[' WP382']	WikiPathways_2019_Human			
379	Q13324	Corticotropin-releasing factor receptor 2	Swiss-Prot	CRHR2	1.0	['hsa04934']	KEGG_2019_Human						
380	Q13362	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit gamma isoform	Swiss-Prot	PPP2R5C	1.0	['hsa04728']	KEGG_2019_Human						
381	Q13387	C-Jun-amino-terminal kinase-interacting protein 2	Swiss-Prot	MAPK8IP2	1.0	['hsa04010']	KEGG_2019_Human	1.0	[' WP382']	WikiPathways_2019_Human			
382	Q13467	Frizzled-5	Swiss-Prot	FZD5	1.0	['hsa04934']	KEGG_2019_Human						
383	Q13202	Dual specificity protein phosphatase 8	Swiss-Prot	DUSP8	1.0	['hsa04010']	KEGG_2019_Human	1.0	[' WP382']	WikiPathways_2019_Human			
384	Q13489	Baculoviral IAP repeat-containing protein 3	Swiss-Prot	BIRC3	1.0	['hsa04210']	KEGG_2019_Human						
385	Q13490	Baculoviral IAP repeat-containing protein 2	Swiss-Prot	BIRC2	1.0	['hsa04210']	KEGG_2019_Human						
386	Q13496	Myotubularin	Swiss-Prot	MTM1	1.0	['hsa00562']	KEGG_2019_Human						
387	Q13546	Receptor-interacting serine/threonine-protein kinase 1	Swiss-Prot	RIPK1	1.0	['hsa04210']	KEGG_2019_Human						
388	Q9UPP2	IQ motif and SEC7 domain-containing protein 3	Swiss-Prot	IQSEC3	1.0	['hsa04144']	KEGG_2019_Human						
389	Q9NZZ3	Charged multivesicular body protein 5	Swiss-Prot	CHMP5	1.0	['hsa04144']	KEGG_2019_Human						
390	Q9UNX9	ATP-sensitive inward rectifier potassium channel 14	Swiss-Prot	KCNJ14	1.0	['hsa04725']	KEGG_2019_Human				2.0	['R-HSA-112316', 'R-HSA-1296071']	Reactome_2016
391	Q9UNW1	Multiple inositol polyphosphate phosphatase 1	Swiss-Prot	MINPP1	1.0	['hsa00562']	KEGG_2019_Human				1.0	['R-HSA-1483249']	Reactome_2016
392	Q9UNH7	Sorting nexin-6	Swiss-Prot	SNX6	1.0	['hsa04144']	KEGG_2019_Human						
393	Q9UN88	Gamma-aminobutyric acid receptor subunit theta	Swiss-Prot	GABRQ	1.0	['hsa04723']	KEGG_2019_Human				1.0	['R-HSA-112316']	Reactome_2016
394	Q9UQN3	Charged multivesicular body protein 2b	Swiss-Prot	CHMP2B	1.0	['hsa04144']	KEGG_2019_Human						
395	Q13191	E3 ubiquitin-protein ligase CBL-B	Swiss-Prot	CBLB	1.0	['hsa04144']	KEGG_2019_Human	1.0	[' WP437']	WikiPathways_2019_Human			
396	Q9Y2T4	Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B gamma isoform	Swiss-Prot	PPP2R2C	1.0	['hsa04728']	KEGG_2019_Human						
397	Q9Y217	Myotubularin-related protein 6	Swiss-Prot	MTMR6	1.0	['hsa00562']	KEGG_2019_Human						
398	Q12768	WASH complex subunit 5	Swiss-Prot	WASHC5	1.0	['hsa04144']	KEGG_2019_Human						
399	Q9Y2T1	Axin-2	Swiss-Prot	AXIN2	1.0	['hsa04934']	KEGG_2019_Human						
400	Q12851	Mitogen-activated protein kinase kinase kinase kinase 2	Swiss-Prot	MAP4K2	1.0	['hsa04010']	KEGG_2019_Human	1.0	[' WP382']	WikiPathways_2019_Human			
401	Q9Y2I7	1-phosphatidylinositol 3-phosphate 5-kinase	Swiss-Prot	PIKFYVE	1.0	['hsa00562']	KEGG_2019_Human						
402	Q12852	Mitogen-activated protein kinase kinase kinase 12	Swiss-Prot	MAP3K12	1.0	['hsa04010']	KEGG_2019_Human	1.0	[' WP382']	WikiPathways_2019_Human			
403	Q9Y2H2	Phosphatidylinositide phosphatase SAC2	Swiss-Prot	INPP5F	1.0	['hsa00562']	KEGG_2019_Human						
404	Q12923	Tyrosine-protein phosphatase non-receptor type 13	Swiss-Prot	PTPN13	1.0	['hsa04210']	KEGG_2019_Human						
405	Q9Y272	Dexamethasone-induced Ras-related protein 1	Swiss-Prot	RASD1	1.0	['hsa04934']	KEGG_2019_Human						
406	Q9Y264	Angiopoietin-4	Swiss-Prot	ANGPT4	1.0	['hsa04010']	KEGG_2019_Human						
407	Q12968	Nuclear factor of activated T-cells, cytoplasmic 3	Swiss-Prot	NFATC3	1.0	['hsa04010']	KEGG_2019_Human	1.0	[' WP382']	WikiPathways_2019_Human			
408	Q13002	Glutamate receptor ionotropic, kainate 2	Swiss-Prot	GRIK2	1.0	['hsa04724']	KEGG_2019_Human				1.0	['R-HSA-112316']	Reactome_2016
409	Q13188	Serine/threonine-protein kinase 3	Swiss-Prot	STK3	1.0	['hsa04010']	KEGG_2019_Human	2.0	[' WP382', ' WP3959']	WikiPathways_2019_Human			
410	Q13003	Glutamate receptor ionotropic, kainate 3	Swiss-Prot	GRIK3	1.0	['hsa04724']	KEGG_2019_Human				1.0	['R-HSA-112316']	Reactome_2016
411	Q13043	Serine/threonine-protein kinase 4	Swiss-Prot	STK4	1.0	['hsa04010']	KEGG_2019_Human	1.0	[' WP382']	WikiPathways_2019_Human			
412	Q13077	TNF receptor-associated factor 1	Swiss-Prot	TRAF1	1.0	['hsa04210']	KEGG_2019_Human						
413	Q13115	Dual specificity protein phosphatase 4	Swiss-Prot	DUSP4	1.0	['hsa04010']	KEGG_2019_Human	1.0	[' WP382']	WikiPathways_2019_Human			
414	Q13153	Serine/threonine-protein kinase PAK 1	Swiss-Prot	PAK1	1.0	['hsa04010']	KEGG_2019_Human	3.0	[' WP437', ' WP382', ' WP51']	WikiPathways_2019_Human			
415	Q9Y216	Myotubularin-related protein 7	Swiss-Prot	MTMR7	1.0	['hsa00562']	KEGG_2019_Human				2.0	['R-HSA-1483249', 'R-HSA-1855183']	Reactome_2016
416	Q13158	FAS-associated death domain protein	Swiss-Prot	FADD	1.0	['hsa04210']	KEGG_2019_Human						
417	Q13163	Dual specificity mitogen-activated protein kinase kinase 5	Swiss-Prot	MAP2K5	1.0	['hsa04010']	KEGG_2019_Human	2.0	[' WP437', ' WP382']	WikiPathways_2019_Human			
418	Q13164	Mitogen-activated protein kinase 7	Swiss-Prot	MAPK7	1.0	['hsa04010']	KEGG_2019_Human	2.0	[' WP437', ' WP382']	WikiPathways_2019_Human			
419	Q13177	Serine/threonine-protein kinase PAK 2	Swiss-Prot	PAK2	1.0	['hsa04010']	KEGG_2019_Human	2.0	[' WP382', ' WP51']	WikiPathways_2019_Human			
420	Q9P0J0	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13	Swiss-Prot	NDUFA13	1.0	['hsa04723']	KEGG_2019_Human	1.0	[' WP437']	WikiPathways_2019_Human			
421	Q4G0F5	Vacuolar protein sorting-associated protein 26B	Swiss-Prot	VPS26B	1.0	['hsa04144']	KEGG_2019_Human						
422	Q49A63	Amine oxidase	TrEMBL	MAOA	1.0	['hsa04728']	KEGG_2019_Human						
423	Q9H4P4	E3 ubiquitin-protein ligase NRDP1	Swiss-Prot	RNF41	1.0	['hsa04144']	KEGG_2019_Human						
424	Q92918	Mitogen-activated protein kinase kinase kinase kinase 1	Swiss-Prot	MAP4K1	1.0	['hsa04010']	KEGG_2019_Human	2.0	[' WP437', ' WP382']	WikiPathways_2019_Human			
425	Q9H7P6	Multivesicular body subunit 12B	Swiss-Prot	MVB12B	1.0	['hsa04144']	KEGG_2019_Human						
426	Q92997	Segment polarity protein dishevelled homolog DVL-3	Swiss-Prot	DVL3	1.0	['hsa04934']	KEGG_2019_Human						
427	Q93097	Protein Wnt-2b	Swiss-Prot	WNT2B	1.0	['hsa04934']	KEGG_2019_Human						
428	Q93098	Protein Wnt-8b	Swiss-Prot	WNT8B	1.0	['hsa04934']	KEGG_2019_Human						
429	Q95HC2		TrEMBL	HLA-C	1.0	['hsa04144']	KEGG_2019_Human						
430	Q969M1	Mitochondrial import receptor subunit TOM40B	Swiss-Prot	TOMM40L	1.0	['hsa05014']	KEGG_2019_Human						
431	Q969Q6	Serine/threonine-protein phosphatase 2A regulatory subunit B'' subunit gamma	Swiss-Prot	PPP2R3C	1.0	['hsa04728']	KEGG_2019_Human						
432	Q96B97	SH3 domain-containing kinase-binding protein 1	Swiss-Prot	SH3KBP1	1.0	['hsa04144']	KEGG_2019_Human	1.0	[' WP437']	WikiPathways_2019_Human			
433	Q9H7C1		TrEMBL		1.0	['hsa04144']	KEGG_2019_Human						
434	Q9H598	Vesicular inhibitory amino acid transporter	Swiss-Prot	SLC32A1	1.0	['hsa04723']	KEGG_2019_Human				1.0	['R-HSA-112316']	Reactome_2016
435	Q96C12	Armadillo repeat-containing protein 5	Swiss-Prot	ARMC5	1.0	['hsa04934']	KEGG_2019_Human						
436	Q8TDF6	RAS guanyl-releasing protein 4	Swiss-Prot	RASGRP4	1.0	['hsa04010']	KEGG_2019_Human	1.0	[' WP382']	WikiPathways_2019_Human			
437	Q96CF2	Charged multivesicular body protein 4c	Swiss-Prot	CHMP4C	1.0	['hsa04144']	KEGG_2019_Human						
438	Q9H4M9	EH domain-containing protein 1	Swiss-Prot	EHD1	1.0	['hsa04144']	KEGG_2019_Human						
439	Q96CW1	AP-2 complex subunit mu	Swiss-Prot	AP2M1	1.0	['hsa04144']	KEGG_2019_Human	1.0	[' WP437']	WikiPathways_2019_Human			
440	Q96D31	Calcium release-activated calcium channel protein 1	Swiss-Prot	ORAI1	1.0	['hsa04934']	KEGG_2019_Human						
441	Q96DU7	Inositol-trisphosphate 3-kinase C	Swiss-Prot	ITPKC	1.0	['hsa00562']	KEGG_2019_Human				2.0	['R-HSA-1483249', 'R-HSA-1855204']	Reactome_2016
442	Q9H461	Frizzled-8	Swiss-Prot	FZD8	1.0	['hsa04934']	KEGG_2019_Human						
443	Q96EF0	Myotubularin-related protein 8	Swiss-Prot	MTMR8	1.0	['hsa00562']	KEGG_2019_Human						
444	Q9H444	Charged multivesicular body protein 4b	Swiss-Prot	CHMP4B	1.0	['hsa04144']	KEGG_2019_Human						
445	Q9H2K8	Serine/threonine-protein kinase TAO3	Swiss-Prot	TAOK3	1.0	['hsa04010']	KEGG_2019_Human	1.0	[' WP382']	WikiPathways_2019_Human			
446	Q96EY5	Multivesicular body subunit 12A	Swiss-Prot	MVB12A	1.0	['hsa04144']	KEGG_2019_Human						
447	Q96FZ7	Charged multivesicular body protein 6	Swiss-Prot	CHMP6	1.0	['hsa04144']	KEGG_2019_Human						
448	Q92851	Caspase-10	Swiss-Prot	CASP10	1.0	['hsa04210']	KEGG_2019_Human						
449	Q92835	Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 1	Swiss-Prot	INPP5D	1.0	['hsa00562']	KEGG_2019_Human	1.0	[' WP437']	WikiPathways_2019_Human	2.0	['R-HSA-1483249', 'R-HSA-1855204']	Reactome_2016
450	Q9H8X2	Inositol-pentakisphosphate 2-kinase	Swiss-Prot	IPPK	1.0	['hsa00562']	KEGG_2019_Human				1.0	['R-HSA-1483249']	Reactome_2016
451	Q92783	Signal transducing adapter molecule 1	Swiss-Prot	STAM	1.0	['hsa04144']	KEGG_2019_Human	1.0	[' WP437']	WikiPathways_2019_Human			
452	Q9HCN2	p53-regulated apoptosis-inducing protein 1	Swiss-Prot	TP53AIP1	1.0	['hsa04210']	KEGG_2019_Human						
453	Q8TED1	Probable glutathione peroxidase 8	Swiss-Prot	GPX8	1.0	['hsa05014']	KEGG_2019_Human						
454	Q9HCE7	E3 ubiquitin-protein ligase SMURF1	Swiss-Prot	SMURF1	1.0	['hsa04144']	KEGG_2019_Human						
455	Q8TEW0	Partitioning defective 3 homolog	Swiss-Prot	PARD3	1.0	['hsa04144']	KEGG_2019_Human						
456	Q9HBH9	MAP kinase-interacting serine/threonine-protein kinase 2	Swiss-Prot	MKNK2	1.0	['hsa04010']	KEGG_2019_Human	1.0	[' WP382']	WikiPathways_2019_Human			
457	Q8TF27	Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 11	Swiss-Prot	AGAP11	1.0	['hsa04144']	KEGG_2019_Human						
458	Q8TF74	WAS/WASL-interacting protein family member 2	Swiss-Prot	WIPF2	1.0	['hsa04144']	KEGG_2019_Human						
459	Q8WTQ7	Rhodopsin kinase GRK7	Swiss-Prot	GRK7	1.0	['hsa04144']	KEGG_2019_Human						
460	Q8WTV0	Scavenger receptor class B member 1	Swiss-Prot	SCARB1	1.0	['hsa04934']	KEGG_2019_Human						
461	Q8WU79	Stromal membrane-associated protein 2	Swiss-Prot	SMAP2	1.0	['hsa04144']	KEGG_2019_Human						
462	Q9HB75	p53-induced death domain-containing protein 1	Swiss-Prot	PIDD1	1.0	['hsa04210']	KEGG_2019_Human						
463	Q8WUM4	Programmed cell death 6-interacting protein	Swiss-Prot	PDCD6IP	1.0	['hsa04144']	KEGG_2019_Human						
464	Q8WUX9	Charged multivesicular body protein 7	Swiss-Prot	CHMP7	1.0	['hsa04144']	KEGG_2019_Human						
465	Q9HAU4	E3 ubiquitin-protein ligase SMURF2	Swiss-Prot	SMURF2	1.0	['hsa04144']	KEGG_2019_Human						
466	Q8WWN8	Arf-GAP with Rho-GAP domain, ANK repeat and PH domain-containing protein 3	Swiss-Prot	ARAP3	1.0	['hsa04144']	KEGG_2019_Human						
467	Q8WXS5	Voltage-dependent calcium channel gamma-8 subunit	Swiss-Prot	CACNG8	1.0	['hsa04010']	KEGG_2019_Human	1.0	[' WP382']	WikiPathways_2019_Human	1.0	['R-HSA-112316']	Reactome_2016
468	Q8WYR1	Phosphoinositide 3-kinase regulatory subunit 5	Swiss-Prot	PIK3R5	1.0	['hsa04725']	KEGG_2019_Human	1.0	[' WP51']	WikiPathways_2019_Human			
469	Q8WZ04	Transmembrane O-methyltransferase	Swiss-Prot	LRTOMT	1.0	['hsa04728']	KEGG_2019_Human				1.0	['R-HSA-112316']	Reactome_2016
470	Q8WZ64	Arf-GAP with Rho-GAP domain, ANK repeat and PH domain-containing protein 2	Swiss-Prot	ARAP2	1.0	['hsa04144']	KEGG_2019_Human						
471	Q92538	Golgi-specific brefeldin A-resistance guanine nucleotide exchange factor 1	Swiss-Prot	GBF1	1.0	['hsa04144']	KEGG_2019_Human						
472	Q92562	Polyphosphoinositide phosphatase	Swiss-Prot	FIG4	1.0	['hsa00562']	KEGG_2019_Human						
473	Q9H9H4	Vacuolar protein sorting-associated protein 37B	Swiss-Prot	VPS37B	1.0	['hsa04144']	KEGG_2019_Human						
474	Q92747	Actin-related protein 2/3 complex subunit 1A	Swiss-Prot	ARPC1A	1.0	['hsa04144']	KEGG_2019_Human						
475	Q96GE6	Calmodulin-like protein 4	Swiss-Prot	CALML4	1.0	['hsa04728']	KEGG_2019_Human						
476	Q96H20	Vacuolar-sorting protein SNF8	Swiss-Prot	SNF8	1.0	['hsa04144']	KEGG_2019_Human						
477	Q9H2H9	Sodium-coupled neutral amino acid transporter 1	Swiss-Prot	SLC38A1	1.0	['hsa04724']	KEGG_2019_Human				1.0	['R-HSA-112316']	Reactome_2016
478	Q9GZT5	Protein Wnt-10a	Swiss-Prot	WNT10A	1.0	['hsa04934']	KEGG_2019_Human						
479	Q99759	Mitogen-activated protein kinase kinase kinase 3	Swiss-Prot	MAP3K3	1.0	['hsa04010']	KEGG_2019_Human	1.0	[' WP437']	WikiPathways_2019_Human			
480	Q9BYG5	Partitioning defective 6 homolog beta	Swiss-Prot	PARD6B	1.0	['hsa04144']	KEGG_2019_Human						
481	Q99816	Tumor susceptibility gene 101 protein	Swiss-Prot	TSG101	1.0	['hsa04144']	KEGG_2019_Human						
482	Q9BYG4	Partitioning defective 6 homolog gamma	Swiss-Prot	PARD6G	1.0	['hsa04144']	KEGG_2019_Human						
483	Q99836	Myeloid differentiation primary response protein MyD88	Swiss-Prot	MYD88	1.0	['hsa04010']	KEGG_2019_Human						
484	Q99928	Gamma-aminobutyric acid receptor subunit gamma-3	Swiss-Prot	GABRG3	1.0	['hsa04723']	KEGG_2019_Human				1.0	['R-HSA-112316']	Reactome_2016
485	Q9BY84	Dual specificity protein phosphatase 16	Swiss-Prot	DUSP16	1.0	['hsa04010']	KEGG_2019_Human	1.0	[' WP382']	WikiPathways_2019_Human			
486	Q99956	Dual specificity protein phosphatase 9	Swiss-Prot	DUSP9	1.0	['hsa04010']	KEGG_2019_Human	1.0	[' WP382']	WikiPathways_2019_Human			
487	Q99961	Endophilin-A2	Swiss-Prot	SH3GL1	1.0	['hsa04144']	KEGG_2019_Human						
488	Q99962	Endophilin-A1	Swiss-Prot	SH3GL2	1.0	['hsa04144']	KEGG_2019_Human	1.0	[' WP437']	WikiPathways_2019_Human			
489	Q99963	Endophilin-A3	Swiss-Prot	SH3GL3	1.0	['hsa04144']	KEGG_2019_Human	1.0	[' WP437']	WikiPathways_2019_Human			
490	Q9BPX5	Actin-related protein 2/3 complex subunit 5-like protein	Swiss-Prot	ARPC5L	1.0	['hsa04144']	KEGG_2019_Human						
491	Q9BQ95	Evolutionarily conserved signaling intermediate in Toll pathway, mitochondrial	Swiss-Prot	ECSIT	1.0	['hsa04010']	KEGG_2019_Human	1.0	[' WP382']	WikiPathways_2019_Human			
492	Q9BQE3	Tubulin alpha-1C chain	Swiss-Prot	TUBA1C	1.0	['hsa04210']	KEGG_2019_Human				2.0	['R-HSA-112316', 'R-HSA-389977']	Reactome_2016
493	Q9BQI7	PH and SEC7 domain-containing protein 2	Swiss-Prot	PSD2	1.0	['hsa04144']	KEGG_2019_Human						
494	Q9BRC7	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-4	Swiss-Prot	PLCD4	1.0	['hsa00562']	KEGG_2019_Human				2.0	['R-HSA-1483249', 'R-HSA-1855204']	Reactome_2016
495	Q9BRG1	Vacuolar protein-sorting-associated protein 25	Swiss-Prot	VPS25	1.0	['hsa04144']	KEGG_2019_Human						
496	Q9BT40	Inositol polyphosphate 5-phosphatase K	Swiss-Prot	INPP5K	1.0	['hsa00562']	KEGG_2019_Human						
497	Q9BTU6	Phosphatidylinositol 4-kinase type 2-alpha	Swiss-Prot	PI4K2A	1.0	['hsa00562']	KEGG_2019_Human						
498	Q9BUB5	MAP kinase-interacting serine/threonine-protein kinase 1	Swiss-Prot	MKNK1	1.0	['hsa04010']	KEGG_2019_Human	1.0	[' WP382']	WikiPathways_2019_Human			
499	Q9BUN8	Derlin-1	Swiss-Prot	DERL1	1.0	['hsa05014']	KEGG_2019_Human	1.0	[' WP2447']	WikiPathways_2019_Human			
500	Q9BV23	Monoacylglycerol lipase ABHD6	Swiss-Prot	ABHD6	1.0	['hsa04723']	KEGG_2019_Human						
501	Q9BY43	Charged multivesicular body protein 4a	Swiss-Prot	CHMP4A	1.0	['hsa04144']	KEGG_2019_Human						
502	Q9GZP0	Platelet-derived growth factor D	Swiss-Prot	PDGFD	1.0	['hsa04010']	KEGG_2019_Human						
503	Q9GZV3	High affinity choline transporter 1	Swiss-Prot	SLC5A7	1.0	['hsa04725']	KEGG_2019_Human				1.0	['R-HSA-112316']	Reactome_2016
504	Q96J02	E3 ubiquitin-protein ligase Itchy homolog	Swiss-Prot	ITCH	1.0	['hsa04144']	KEGG_2019_Human	1.0	[' WP437']	WikiPathways_2019_Human			
505	Q9GZV9	Fibroblast growth factor 23	Swiss-Prot	FGF23	1.0	['hsa04010']	KEGG_2019_Human	2.0	[' WP382', ' WP51']	WikiPathways_2019_Human			
506	Q96KX2	F-actin-capping protein subunit alpha-3	Swiss-Prot	CAPZA3	1.0	['hsa04144']	KEGG_2019_Human						
507	Q9H223	EH domain-containing protein 4	Swiss-Prot	EHD4	1.0	['hsa04144']	KEGG_2019_Human						
508	Q96P47	Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 3	Swiss-Prot	AGAP3	1.0	['hsa04144']	KEGG_2019_Human						
509	Q96P48	Arf-GAP with Rho-GAP domain, ANK repeat and PH domain-containing protein 1	Swiss-Prot	ARAP1	1.0	['hsa04144']	KEGG_2019_Human						
510	Q96P50	Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 3	Swiss-Prot	ACAP3	1.0	['hsa04144']	KEGG_2019_Human						
511	Q96P64	Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 4	Swiss-Prot	AGAP4	1.0	['hsa04144']	KEGG_2019_Human						
512	Q96PE3	Inositol polyphosphate-4-phosphatase type I A	Swiss-Prot	INPP4A	1.0	['hsa00562']	KEGG_2019_Human				2.0	['R-HSA-1483249', 'R-HSA-1855183']	Reactome_2016
513	Q96PG8	Bcl-2-binding component 3, isoforms 3/4	Swiss-Prot	BBC3	1.0	['hsa04210']	KEGG_2019_Human	1.0	[' WP1742']	WikiPathways_2019_Human			
514	Q96PU5	E3 ubiquitin-protein ligase NEDD4-like	Swiss-Prot	NEDD4L	1.0	['hsa04144']	KEGG_2019_Human						
515	Q96Q42	Alsin	Swiss-Prot	ALS2	1.0	['hsa05014']	KEGG_2019_Human	1.0	[' WP2447']	WikiPathways_2019_Human			
516	Q96QD8	Sodium-coupled neutral amino acid transporter 2	Swiss-Prot	SLC38A2	1.0	['hsa04724']	KEGG_2019_Human				1.0	['R-HSA-112316']	Reactome_2016
