	Uniprot	ProteinName	Reviewed	GeneName	CommonPathways_KEGG_2019_Human	Pathways_KEGG_2019_Human	PathwaysDB_KEGG_2019_Human	CommonPathways_WikiPathways_2019_Human	Pathways_WikiPathways_2019_Human	PathwaysDB_WikiPathways_2019_Human	CommonPathways_Reactome_2016	Pathways_Reactome_2016	PathwaysDB_Reactome_2016
140	P60900	Proteasome subunit alpha type-6	Swiss-Prot	PSMA6	1.0	['hsa03050']	KEGG_2019_Human				4.0	['R-HSA-69239', 'R-HSA-69306', 'R-HSA-69242', 'R-HSA-69002']	Reactome_2016
141	P49642	DNA primase small subunit	Swiss-Prot	PRIM1	1.0	['hsa03030']	KEGG_2019_Human	2.0	[' WP466', ' WP2446']	WikiPathways_2019_Human	9.0	['R-HSA-69239', 'R-HSA-69306', 'R-HSA-69242', 'R-HSA-69190', 'R-HSA-69002', 'R-HSA-180786', 'R-HSA-174411', 'R-HSA-69091', 'R-HSA-69109']	Reactome_2016
142	P52701	DNA mismatch repair protein Msh6	Swiss-Prot	MSH6	1.0	['hsa03430']	KEGG_2019_Human	1.0	[' WP2446']	WikiPathways_2019_Human			
143	P51828	Adenylate cyclase type 7	Swiss-Prot	ADCY7	1.0	['hsa04540']	KEGG_2019_Human						
144	Q9Y6W8	Inducible T-cell costimulator	Swiss-Prot	ICOS	1.0	['hsa04514']	KEGG_2019_Human						
145	P51665	26S proteasome non-ATPase regulatory subunit 7	Swiss-Prot	PSMD7	1.0	['hsa03050']	KEGG_2019_Human	1.0	[' WP2359']	WikiPathways_2019_Human	4.0	['R-HSA-69239', 'R-HSA-69306', 'R-HSA-69242', 'R-HSA-69002']	Reactome_2016
146	P51617	Interleukin-1 receptor-associated kinase 1	Swiss-Prot	IRAK1	1.0	['hsa05140']	KEGG_2019_Human						
147	P51530	DNA replication ATP-dependent helicase/nuclease DNA2	Swiss-Prot	DNA2	1.0	['hsa03030']	KEGG_2019_Human				5.0	['R-HSA-69239', 'R-HSA-69306', 'R-HSA-69242', 'R-HSA-69190', 'R-HSA-180786']	Reactome_2016
148	P50148	Guanine nucleotide-binding protein G(q) subunit alpha	Swiss-Prot	GNAQ	1.0	['hsa04540']	KEGG_2019_Human						
149	P49771	Fms-related tyrosine kinase 3 ligand	Swiss-Prot	FLT3LG	1.0	['hsa04640']	KEGG_2019_Human						
150	P49736	DNA replication licensing factor MCM2	Swiss-Prot	MCM2	1.0	['hsa03030']	KEGG_2019_Human	1.0	[' WP466']	WikiPathways_2019_Human	5.0	['R-HSA-69239', 'R-HSA-69306', 'R-HSA-69242', 'R-HSA-69190', 'R-HSA-69002']	Reactome_2016
151	P49721	Proteasome subunit beta type-2	Swiss-Prot	PSMB2	1.0	['hsa03050']	KEGG_2019_Human				4.0	['R-HSA-69239', 'R-HSA-69306', 'R-HSA-69242', 'R-HSA-69002']	Reactome_2016
152	V9H0H7		TrEMBL		1.0	['hsa05416']	KEGG_2019_Human						
153	P49720	Proteasome subunit beta type-3	Swiss-Prot	PSMB3	1.0	['hsa03050']	KEGG_2019_Human				4.0	['R-HSA-69239', 'R-HSA-69306', 'R-HSA-69242', 'R-HSA-69002']	Reactome_2016
154	P49643	DNA primase large subunit	Swiss-Prot	PRIM2	1.0	['hsa03030']	KEGG_2019_Human	1.0	[' WP466']	WikiPathways_2019_Human	9.0	['R-HSA-69239', 'R-HSA-69306', 'R-HSA-69242', 'R-HSA-69190', 'R-HSA-69002', 'R-HSA-180786', 'R-HSA-174411', 'R-HSA-69091', 'R-HSA-69109']	Reactome_2016
155	P49006	MARCKS-related protein	Swiss-Prot	MARCKSL1	1.0	['hsa05140']	KEGG_2019_Human						
156	P60896	26S proteasome complex subunit SEM1	Swiss-Prot	SEM1	1.0	['hsa03050']	KEGG_2019_Human				4.0	['R-HSA-69239', 'R-HSA-69306', 'R-HSA-69242', 'R-HSA-69002']	Reactome_2016
157	P48730	Casein kinase I isoform delta	Swiss-Prot	CSNK1D	1.0	['hsa04540']	KEGG_2019_Human						
158	P48556	26S proteasome non-ATPase regulatory subunit 8	Swiss-Prot	PSMD8	1.0	['hsa03050']	KEGG_2019_Human	1.0	[' WP2359']	WikiPathways_2019_Human	4.0	['R-HSA-69239', 'R-HSA-69306', 'R-HSA-69242', 'R-HSA-69002']	Reactome_2016
159	P48023	Tumor necrosis factor ligand superfamily member 6	Swiss-Prot	FASLG	1.0	['hsa05330']	KEGG_2019_Human	1.0	[' WP2328']	WikiPathways_2019_Human			
160	P45984	Mitogen-activated protein kinase 9	Swiss-Prot	MAPK9	1.0	['hsa04930']	KEGG_2019_Human						
161	P45983	Mitogen-activated protein kinase 8	Swiss-Prot	MAPK8	1.0	['hsa04930']	KEGG_2019_Human						
162	P43686	26S proteasome regulatory subunit 6B	Swiss-Prot	PSMC4	1.0	['hsa03050']	KEGG_2019_Human	1.0	[' WP2359']	WikiPathways_2019_Human	4.0	['R-HSA-69239', 'R-HSA-69306', 'R-HSA-69242', 'R-HSA-69002']	Reactome_2016
163	P43246	DNA mismatch repair protein Msh2	Swiss-Prot	MSH2	1.0	['hsa03430']	KEGG_2019_Human						
164	P42684	Tyrosine-protein kinase ABL2	Swiss-Prot	ABL2	1.0	['hsa05416']	KEGG_2019_Human						
165	P42574	Caspase-3	Swiss-Prot	CASP3	1.0	['hsa05416']	KEGG_2019_Human	1.0	[' WP2328']	WikiPathways_2019_Human			
166	P42345	Serine/threonine-protein kinase mTOR	Swiss-Prot	MTOR	1.0	['hsa04930']	KEGG_2019_Human						
167	P42338	Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform	Swiss-Prot	PIK3CB	1.0	['hsa04930']	KEGG_2019_Human	2.0	[' WP4481', ' WP4217']	WikiPathways_2019_Human			
168	P42336	Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform	Swiss-Prot	PIK3CA	1.0	['hsa04930']	KEGG_2019_Human	2.0	[' WP4481', ' WP4217']	WikiPathways_2019_Human			
169	P42224	Signal transducer and activator of transcription 1-alpha/beta	Swiss-Prot	STAT1	1.0	['hsa05140']	KEGG_2019_Human	3.0	[' WP4217', ' WP2328', ' WP2853']	WikiPathways_2019_Human			
170	Q9Y624	Junctional adhesion molecule A	Swiss-Prot	F11R	1.0	['hsa04514']	KEGG_2019_Human						
171	P52789	Hexokinase-2	Swiss-Prot	HK2	1.0	['hsa04930']	KEGG_2019_Human						
172	P52790	Hexokinase-3	Swiss-Prot	HK3	1.0	['hsa04930']	KEGG_2019_Human						
173	P52945	Pancreas/duodenum homeobox protein 1	Swiss-Prot	PDX1	1.0	['hsa04930']	KEGG_2019_Human						
174	P60763	Ras-related C3 botulinum toxin substrate 3	Swiss-Prot	RAC3	1.0	['hsa05416']	KEGG_2019_Human						
175	P60709	Actin, cytoplasmic 1	Swiss-Prot	ACTB	1.0	['hsa05416']	KEGG_2019_Human	2.0	[' WP4217', ' WP2118']	WikiPathways_2019_Human			
176	P60568	Interleukin-2	Swiss-Prot	IL2	1.0	['hsa05330']	KEGG_2019_Human	1.0	[' WP2328']	WikiPathways_2019_Human			
177	P58400	Neurexin-1-beta	Swiss-Prot	NRXN1	1.0	['hsa04514']	KEGG_2019_Human						
178	P57739	Claudin-2	Swiss-Prot	CLDN2	1.0	['hsa04514']	KEGG_2019_Human						
179	P57087	Junctional adhesion molecule B	Swiss-Prot	JAM2	1.0	['hsa04514']	KEGG_2019_Human						
180	Q9Y4H2	Insulin receptor substrate 2	Swiss-Prot	IRS2	1.0	['hsa04930']	KEGG_2019_Human						
181	P56880	Claudin-20	Swiss-Prot	CLDN20	1.0	['hsa04514']	KEGG_2019_Human						
182	Q08828	Adenylate cyclase type 1	Swiss-Prot	ADCY1	1.0	['hsa04540']	KEGG_2019_Human						
183	P56856	Claudin-18	Swiss-Prot	CLDN18	1.0	['hsa04514']	KEGG_2019_Human						
184	P56750	Claudin-17	Swiss-Prot	CLDN17	1.0	['hsa04514']	KEGG_2019_Human						
185	P56748	Claudin-8	Swiss-Prot	CLDN8	1.0	['hsa04514']	KEGG_2019_Human						
186	P56747	Claudin-6	Swiss-Prot	CLDN6	1.0	['hsa04514']	KEGG_2019_Human						
187	Q9Y4K3	TNF receptor-associated factor 6	Swiss-Prot	TRAF6	1.0	['hsa05140']	KEGG_2019_Human						
188	P56746	Claudin-15	Swiss-Prot	CLDN15	1.0	['hsa04514']	KEGG_2019_Human						
189	P56282	DNA polymerase epsilon subunit 2	Swiss-Prot	POLE2	1.0	['hsa03030']	KEGG_2019_Human	2.0	[' WP466', ' WP2446']	WikiPathways_2019_Human	5.0	['R-HSA-69239', 'R-HSA-69306', 'R-HSA-69242', 'R-HSA-69002', 'R-HSA-180786']	Reactome_2016
190	P56199	Integrin alpha-1	Swiss-Prot	ITGA1	1.0	['hsa04640']	KEGG_2019_Human	2.0	[' WP4217', ' WP2118']	WikiPathways_2019_Human			
191	P55957	BH3-interacting domain death agonist	Swiss-Prot	BID	1.0	['hsa05416']	KEGG_2019_Human						
192	P55291	Cadherin-15	Swiss-Prot	CDH15	1.0	['hsa04514']	KEGG_2019_Human						
193	P55283	Cadherin-4	Swiss-Prot	CDH4	1.0	['hsa04514']	KEGG_2019_Human						
194	P55211	Caspase-9	Swiss-Prot	CASP9	1.0	['hsa05416']	KEGG_2019_Human	1.0	[' WP2328']	WikiPathways_2019_Human			
195	P55036	26S proteasome non-ATPase regulatory subunit 4	Swiss-Prot	PSMD4	1.0	['hsa03050']	KEGG_2019_Human	1.0	[' WP2359']	WikiPathways_2019_Human	4.0	['R-HSA-69239', 'R-HSA-69306', 'R-HSA-69242', 'R-HSA-69002']	Reactome_2016
196	P54278	Mismatch repair endonuclease PMS2	Swiss-Prot	PMS2	1.0	['hsa03430']	KEGG_2019_Human						
197	P53779	Mitogen-activated protein kinase 10	Swiss-Prot	MAPK10	1.0	['hsa04930']	KEGG_2019_Human						
198	Q9Y5I7	Claudin-16	Swiss-Prot	CLDN16	1.0	['hsa04514']	KEGG_2019_Human						
199	P53778	Mitogen-activated protein kinase 12	Swiss-Prot	MAPK12	1.0	['hsa05140']	KEGG_2019_Human						
200	P53708	Integrin alpha-8	Swiss-Prot	ITGA8	1.0	['hsa04514']	KEGG_2019_Human	1.0	[' WP2118']	WikiPathways_2019_Human			
201	Q08462	Adenylate cyclase type 2	Swiss-Prot	ADCY2	1.0	['hsa04540']	KEGG_2019_Human						
202	Q13477	Mucosal addressin cell adhesion molecule 1	Swiss-Prot	MADCAM1	1.0	['hsa04514']	KEGG_2019_Human						
203	Q09428	ATP-binding cassette sub-family C member 8	Swiss-Prot	ABCC8	1.0	['hsa04930']	KEGG_2019_Human						
204	Q9NRA1	Platelet-derived growth factor C	Swiss-Prot	PDGFC	1.0	['hsa04540']	KEGG_2019_Human						
205	Q8N6F1	Claudin-19	Swiss-Prot	CLDN19	1.0	['hsa04514']	KEGG_2019_Human						
206	Q8N2Q7	Neuroligin-1	Swiss-Prot	NLGN1	1.0	['hsa04514']	KEGG_2019_Human						
207	Q8N126	Cell adhesion molecule 3	Swiss-Prot	CADM3	1.0	['hsa04514']	KEGG_2019_Human						
208	Q8N0W4	Neuroligin-4, X-linked	Swiss-Prot	NLGN4X	1.0	['hsa04514']	KEGG_2019_Human						
209	Q9HCJ2	Leucine-rich repeat-containing protein 4C	Swiss-Prot	LRRC4C	1.0	['hsa04514']	KEGG_2019_Human						
210	Q7Z7D3	V-set domain-containing T-cell activation inhibitor 1	Swiss-Prot	VTCN1	1.0	['hsa04514']	KEGG_2019_Human						
211	Q7Z727		TrEMBL	PRKCA	1.0	['hsa04540']	KEGG_2019_Human						
212	Q9HDB5	Neurexin-3-beta	Swiss-Prot	NRXN3	1.0	['hsa04514']	KEGG_2019_Human						
213	Q7Z3Q2		TrEMBL	DKFZp686J1569	1.0	['hsa03430']	KEGG_2019_Human						
214	Q7Z3B1	Neuronal growth regulator 1	Swiss-Prot	NEGR1	1.0	['hsa04514']	KEGG_2019_Human						
215	Q9NQ66	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-1	Swiss-Prot	PLCB1	1.0	['hsa04540']	KEGG_2019_Human	1.0	[' WP4481']	WikiPathways_2019_Human			
216	Q9NQS3	Nectin-3	Swiss-Prot	NECTIN3	1.0	['hsa04514']	KEGG_2019_Human						
217	Q9NR33	DNA polymerase epsilon subunit 4	Swiss-Prot	POLE4	1.0	['hsa03030']	KEGG_2019_Human				5.0	['R-HSA-69239', 'R-HSA-69306', 'R-HSA-69242', 'R-HSA-69002', 'R-HSA-180786']	Reactome_2016
218	Q9NRF9	DNA polymerase epsilon subunit 3	Swiss-Prot	POLE3	1.0	['hsa03030']	KEGG_2019_Human				5.0	['R-HSA-69239', 'R-HSA-69306', 'R-HSA-69242', 'R-HSA-69002', 'R-HSA-180786']	Reactome_2016
219	Q8NFM4	Adenylate cyclase type 4	Swiss-Prot	ADCY4	1.0	['hsa04540']	KEGG_2019_Human						
220	Q71U36	Tubulin alpha-1A chain	Swiss-Prot	TUBA1A	1.0	['hsa04540']	KEGG_2019_Human	1.0	[' WP2359']	WikiPathways_2019_Human			
221	Q6PEY2	Tubulin alpha-3E chain	Swiss-Prot	TUBA3E	1.0	['hsa04540']	KEGG_2019_Human	1.0	[' WP2359']	WikiPathways_2019_Human			
222	Q9NT99	Leucine-rich repeat-containing protein 4B	Swiss-Prot	LRRC4B	1.0	['hsa04514']	KEGG_2019_Human						
223	Q6NUL9		TrEMBL	SELP	1.0	['hsa04514']	KEGG_2019_Human						
224	Q6AZ88		TrEMBL	CD6	1.0	['hsa04514']	KEGG_2019_Human						
225	Q5ZPR3	CD276 antigen	Swiss-Prot	CD276	1.0	['hsa04514']	KEGG_2019_Human						
226	Q9NWZ3	Interleukin-1 receptor-associated kinase 4	Swiss-Prot	IRAK4	1.0	['hsa05140']	KEGG_2019_Human						
227	Q9NY65	Tubulin alpha-8 chain	Swiss-Prot	TUBA8	1.0	['hsa04540']	KEGG_2019_Human	1.0	[' WP2359']	WikiPathways_2019_Human			
228	Q9NYJ8	TGF-beta-activated kinase 1 and MAP3K7-binding protein 2	Swiss-Prot	TAB2	1.0	['hsa05140']	KEGG_2019_Human						
229	Q5V9X9		TrEMBL	CACNA1C	1.0	['hsa04930']	KEGG_2019_Human						
230	Q5U091		TrEMBL	NRAS	1.0	['hsa04540']	KEGG_2019_Human						
231	Q5TBB1	Ribonuclease H2 subunit B	Swiss-Prot	RNASEH2B	1.0	['hsa03030']	KEGG_2019_Human						
232	Q9NZ94	Neuroligin-3	Swiss-Prot	NLGN3	1.0	['hsa04514']	KEGG_2019_Human						
233	Q8N7P3	Claudin-22	Swiss-Prot	CLDN22	1.0	['hsa04514']	KEGG_2019_Human						
234	Q8NFZ3	Neuroligin-4, Y-linked	Swiss-Prot	NLGN4Y	1.0	['hsa04514']	KEGG_2019_Human						
235	Q5DX21	Immunoglobulin superfamily member 11	Swiss-Prot	IGSF11	1.0	['hsa04514']	KEGG_2019_Human						
236	Q96B33	Claudin-23	Swiss-Prot	CLDN23	1.0	['hsa04514']	KEGG_2019_Human						
237	Q9GZP0	Platelet-derived growth factor D	Swiss-Prot	PDGFD	1.0	['hsa04540']	KEGG_2019_Human						
238	Q9BZZ2	Sialoadhesin	Swiss-Prot	SIGLEC1	1.0	['hsa04514']	KEGG_2019_Human						
239	Q9BY67	Cell adhesion molecule 1	Swiss-Prot	CADM1	1.0	['hsa04514']	KEGG_2019_Human						
240	Q9BX67	Junctional adhesion molecule C	Swiss-Prot	JAM3	1.0	['hsa04514']	KEGG_2019_Human						
241	Q9BVA1	Tubulin beta-2B chain	Swiss-Prot	TUBB2B	1.0	['hsa04540']	KEGG_2019_Human	1.0	[' WP2359']	WikiPathways_2019_Human			
242	Q9BUF5	Tubulin beta-6 chain	Swiss-Prot	TUBB6	1.0	['hsa04540']	KEGG_2019_Human	1.0	[' WP2359']	WikiPathways_2019_Human			
243	Q9BQE3	Tubulin alpha-1C chain	Swiss-Prot	TUBA1C	1.0	['hsa04540']	KEGG_2019_Human	1.0	[' WP2359']	WikiPathways_2019_Human			
244	Q9BQ51	Programmed cell death 1 ligand 2	Swiss-Prot	PDCD1LG2	1.0	['hsa04514']	KEGG_2019_Human						
245	Q99836	Myeloid differentiation primary response protein MyD88	Swiss-Prot	MYD88	1.0	['hsa05140']	KEGG_2019_Human						
246	Q99460	26S proteasome non-ATPase regulatory subunit 1	Swiss-Prot	PSMD1	1.0	['hsa03050']	KEGG_2019_Human	1.0	[' WP2359']	WikiPathways_2019_Human	4.0	['R-HSA-69239', 'R-HSA-69306', 'R-HSA-69242', 'R-HSA-69002']	Reactome_2016
247	Q99436	Proteasome subunit beta type-7	Swiss-Prot	PSMB7	1.0	['hsa03050']	KEGG_2019_Human				4.0	['R-HSA-69239', 'R-HSA-69306', 'R-HSA-69242', 'R-HSA-69002']	Reactome_2016
248	Q99062	Granulocyte colony-stimulating factor receptor	Swiss-Prot	CSF3R	1.0	['hsa04640']	KEGG_2019_Human						
249	Q96CW9	Netrin-G2	Swiss-Prot	NTNG2	1.0	['hsa04514']	KEGG_2019_Human						
250	Q96AP7	Endothelial cell-selective adhesion molecule	Swiss-Prot	ESAM	1.0	['hsa04514']	KEGG_2019_Human						
251	Q8NFZ4	Neuroligin-2	Swiss-Prot	NLGN2	1.0	['hsa04514']	KEGG_2019_Human						
252	Q9HBW1	Leucine-rich repeat-containing protein 4	Swiss-Prot	LRRC4	1.0	['hsa04514']	KEGG_2019_Human						
253	Q92896	Golgi apparatus protein 1	Swiss-Prot	GLG1	1.0	['hsa04514']	KEGG_2019_Human						
254	Q92859	Neogenin	Swiss-Prot	NEO1	1.0	['hsa04514']	KEGG_2019_Human						
255	Q92823	Neuronal cell adhesion molecule	Swiss-Prot	NRCAM	1.0	['hsa04514']	KEGG_2019_Human						
256	Q92692	Nectin-2	Swiss-Prot	NECTIN2	1.0	['hsa04514']	KEGG_2019_Human						
257	Q92633	Lysophosphatidic acid receptor 1	Swiss-Prot	LPAR1	1.0	['hsa04540']	KEGG_2019_Human						
258	Q92629	Delta-sarcoglycan	Swiss-Prot	SGCD	1.0	['hsa05416']	KEGG_2019_Human	1.0	[' WP2118']	WikiPathways_2019_Human			
259	Q92569	Phosphatidylinositol 3-kinase regulatory subunit gamma	Swiss-Prot	PIK3R3	1.0	['hsa04930']	KEGG_2019_Human	1.0	[' WP4217']	WikiPathways_2019_Human			
260	Q92530	Proteasome inhibitor PI31 subunit	Swiss-Prot	PSMF1	1.0	['hsa03050']	KEGG_2019_Human				4.0	['R-HSA-69239', 'R-HSA-69306', 'R-HSA-69242', 'R-HSA-69002']	Reactome_2016
261	Q8WXH5	Suppressor of cytokine signaling 4	Swiss-Prot	SOCS4	1.0	['hsa04930']	KEGG_2019_Human						
262	Q8TDP1	Ribonuclease H2 subunit C	Swiss-Prot	RNASEH2C	1.0	['hsa03030']	KEGG_2019_Human						
263	Q8TAA3	Proteasome subunit alpha-type 8	Swiss-Prot	PSMA8	1.0	['hsa03050']	KEGG_2019_Human				4.0	['R-HSA-69239', 'R-HSA-69306', 'R-HSA-69242', 'R-HSA-69002']	Reactome_2016
264	Q8NHW3	Transcription factor MafA	Swiss-Prot	MAFA	1.0	['hsa04930']	KEGG_2019_Human						
265	Q5IEC3		TrEMBL	NTNG1	1.0	['hsa04514']	KEGG_2019_Human						
266	Q59FK4	Tyrosine-protein kinase	TrEMBL		1.0	['hsa05416']	KEGG_2019_Human						
267	Q12860	Contactin-1	Swiss-Prot	CNTN1	1.0	['hsa04514']	KEGG_2019_Human						
268	Q13936	Voltage-dependent L-type calcium channel subunit alpha-1C	Swiss-Prot	CACNA1C	1.0	['hsa04930']	KEGG_2019_Human	1.0	[' WP2118']	WikiPathways_2019_Human			
269	Q14997	Proteasome activator complex subunit 4	Swiss-Prot	PSME4	1.0	['hsa03050']	KEGG_2019_Human				4.0	['R-HSA-69239', 'R-HSA-69306', 'R-HSA-69242', 'R-HSA-69002']	Reactome_2016
270	Q14790	Caspase-8	Swiss-Prot	CASP8	1.0	['hsa05416']	KEGG_2019_Human	2.0	[' WP2328', ' WP2359']	WikiPathways_2019_Human			
271	Q9UL46	Proteasome activator complex subunit 2	Swiss-Prot	PSME2	1.0	['hsa03050']	KEGG_2019_Human				4.0	['R-HSA-69239', 'R-HSA-69306', 'R-HSA-69242', 'R-HSA-69002']	Reactome_2016
272	Q14654	ATP-sensitive inward rectifier potassium channel 11	Swiss-Prot	KCNJ11	1.0	['hsa04930']	KEGG_2019_Human						
273	Q14643	Inositol 1,4,5-trisphosphate receptor type 1	Swiss-Prot	ITPR1	1.0	['hsa04540']	KEGG_2019_Human	1.0	[' WP4481']	WikiPathways_2019_Human			
274	Q14626	Interleukin-11 receptor subunit alpha	Swiss-Prot	IL11RA	1.0	['hsa04640']	KEGG_2019_Human						
275	Q14573	Inositol 1,4,5-trisphosphate receptor type 3	Swiss-Prot	ITPR3	1.0	['hsa04540']	KEGG_2019_Human						
276	Q14571	Inositol 1,4,5-trisphosphate receptor type 2	Swiss-Prot	ITPR2	1.0	['hsa04540']	KEGG_2019_Human						
277	Q14566	DNA replication licensing factor MCM6	Swiss-Prot	MCM6	1.0	['hsa03030']	KEGG_2019_Human	2.0	[' WP466', ' WP2446']	WikiPathways_2019_Human	5.0	['R-HSA-69239', 'R-HSA-69306', 'R-HSA-69242', 'R-HSA-69190', 'R-HSA-69002']	Reactome_2016
278	Q14242	P-selectin glycoprotein ligand 1	Swiss-Prot	SELPLG	1.0	['hsa04514']	KEGG_2019_Human						
279	Q14181	DNA polymerase alpha subunit B	Swiss-Prot	POLA2	1.0	['hsa03030']	KEGG_2019_Human	1.0	[' WP466']	WikiPathways_2019_Human	9.0	['R-HSA-69239', 'R-HSA-69306', 'R-HSA-69242', 'R-HSA-69190', 'R-HSA-69002', 'R-HSA-180786', 'R-HSA-174411', 'R-HSA-69091', 'R-HSA-69109']	Reactome_2016
280	Q14118	Dystroglycan	Swiss-Prot	DAG1	1.0	['hsa05416']	KEGG_2019_Human	1.0	[' WP2118']	WikiPathways_2019_Human			
281	Q13976	cGMP-dependent protein kinase 1	Swiss-Prot	PRKG1	1.0	['hsa04540']	KEGG_2019_Human						
282	Q13885	Tubulin beta-2A chain	Swiss-Prot	TUBB2A	1.0	['hsa04540']	KEGG_2019_Human	1.0	[' WP2359']	WikiPathways_2019_Human			
283	Q15008	26S proteasome non-ATPase regulatory subunit 6	Swiss-Prot	PSMD6	1.0	['hsa03050']	KEGG_2019_Human	1.0	[' WP2359']	WikiPathways_2019_Human	4.0	['R-HSA-69239', 'R-HSA-69306', 'R-HSA-69242', 'R-HSA-69002']	Reactome_2016
284	Q13797	Integrin alpha-9	Swiss-Prot	ITGA9	1.0	['hsa04514']	KEGG_2019_Human	1.0	[' WP2118']	WikiPathways_2019_Human			
285	Q9UNM6	26S proteasome non-ATPase regulatory subunit 13	Swiss-Prot	PSMD13	1.0	['hsa03050']	KEGG_2019_Human	1.0	[' WP2359']	WikiPathways_2019_Human	4.0	['R-HSA-69239', 'R-HSA-69306', 'R-HSA-69242', 'R-HSA-69002']	Reactome_2016
286	Q9UQ84	Exonuclease 1	Swiss-Prot	EXO1	1.0	['hsa03430']	KEGG_2019_Human						
287	Q9Y244	Proteasome maturation protein	Swiss-Prot	POMP	1.0	['hsa03050']	KEGG_2019_Human						
288	Q13740	CD166 antigen	Swiss-Prot	ALCAM	1.0	['hsa04514']	KEGG_2019_Human						
289	Q13509	Tubulin beta-3 chain	Swiss-Prot	TUBB3	1.0	['hsa04540']	KEGG_2019_Human	1.0	[' WP2359']	WikiPathways_2019_Human			
290	Q9H4B7	Tubulin beta-1 chain	Swiss-Prot	TUBB1	1.0	['hsa04540']	KEGG_2019_Human	1.0	[' WP2359']	WikiPathways_2019_Human			
291	Q13326	Gamma-sarcoglycan	Swiss-Prot	SGCG	1.0	['hsa05416']	KEGG_2019_Human	1.0	[' WP2118']	WikiPathways_2019_Human			
292	Q13255	Metabotropic glutamate receptor 1	Swiss-Prot	GRM1	1.0	['hsa04540']	KEGG_2019_Human						
293	Q13237	cGMP-dependent protein kinase 2	Swiss-Prot	PRKG2	1.0	['hsa04540']	KEGG_2019_Human						
294	Q13200	26S proteasome non-ATPase regulatory subunit 2	Swiss-Prot	PSMD2	1.0	['hsa03050']	KEGG_2019_Human	1.0	[' WP2359']	WikiPathways_2019_Human	4.0	['R-HSA-69239', 'R-HSA-69306', 'R-HSA-69242', 'R-HSA-69002']	Reactome_2016
295	Q13164	Mitogen-activated protein kinase 7	Swiss-Prot	MAPK7	1.0	['hsa04540']	KEGG_2019_Human						
296	Q13163	Dual specificity mitogen-activated protein kinase kinase 5	Swiss-Prot	MAP2K5	1.0	['hsa04540']	KEGG_2019_Human						
297	P41595	5-hydroxytryptamine receptor 2B	Swiss-Prot	HTR2B	1.0	['hsa04540']	KEGG_2019_Human						
298	Q15080	Neutrophil cytosol factor 4	Swiss-Prot	NCF4	1.0	['hsa05140']	KEGG_2019_Human						
299	Q59FG9		TrEMBL		1.0	['hsa04514']	KEGG_2019_Human						
300	Q1ZYQ1	Tubulin alpha chain	TrEMBL	TUBA2	1.0	['hsa04540']	KEGG_2019_Human	1.0	[' WP2359']	WikiPathways_2019_Human			
301	Q59FD4		TrEMBL		1.0	['hsa04930']	KEGG_2019_Human						
302	Q59ES2		TrEMBL		1.0	['hsa04540']	KEGG_2019_Human						
303	Q59E93	Aminopeptidase	TrEMBL		1.0	['hsa04640']	KEGG_2019_Human						
304	Q9NZQ7	Programmed cell death 1 ligand 1	Swiss-Prot	CD274	1.0	['hsa04514']	KEGG_2019_Human						
305	Q59E85	Caveolin	TrEMBL		1.0	['hsa05416']	KEGG_2019_Human						
306	Q4JIV9		TrEMBL	NGL1	1.0	['hsa04514']	KEGG_2019_Human						
307	Q4F7X0	Adenylate cyclase	TrEMBL	ADCY8	1.0	['hsa04540']	KEGG_2019_Human						
308	Q9P2S2	Neurexin-2	Swiss-Prot	NRXN2	1.0	['hsa04514']	KEGG_2019_Human						
309	Q495A1	T-cell immunoreceptor with Ig and ITIM domains	Swiss-Prot	TIGIT	1.0	['hsa04514']	KEGG_2019_Human						
310	Q3ZCM7	Tubulin beta-8 chain	Swiss-Prot	TUBB8	1.0	['hsa04540']	KEGG_2019_Human	1.0	[' WP2359']	WikiPathways_2019_Human			
311	Q9UHC1	DNA mismatch repair protein Mlh3	Swiss-Prot	MLH3	1.0	['hsa03430']	KEGG_2019_Human						
312	Q9UHC6	Contactin-associated protein-like 2	Swiss-Prot	CNTNAP2	1.0	['hsa04514']	KEGG_2019_Human						
313	Q2TB90	Hexokinase HKDC1	Swiss-Prot	HKDC1	1.0	['hsa04930']	KEGG_2019_Human						
314	Q16625	Occludin	Swiss-Prot	OCLN	1.0	['hsa04514']	KEGG_2019_Human						
315	Q9UKL4	Gap junction delta-2 protein	Swiss-Prot	GJD2	1.0	['hsa04540']	KEGG_2019_Human						
316	Q16586	Alpha-sarcoglycan	Swiss-Prot	SGCA	1.0	['hsa05416']	KEGG_2019_Human	1.0	[' WP2118']	WikiPathways_2019_Human			
317	Q16585	Beta-sarcoglycan	Swiss-Prot	SGCB	1.0	['hsa05416']	KEGG_2019_Human	1.0	[' WP2118']	WikiPathways_2019_Human			
318	Q16539	Mitogen-activated protein kinase 14	Swiss-Prot	MAPK14	1.0	['hsa05140']	KEGG_2019_Human	1.0	[' WP4481']	WikiPathways_2019_Human			
319	Q16186	Proteasomal ubiquitin receptor ADRM1	Swiss-Prot	ADRM1	1.0	['hsa03050']	KEGG_2019_Human						
320	Q15878	Voltage-dependent R-type calcium channel subunit alpha-1E	Swiss-Prot	CACNA1E	1.0	['hsa04930']	KEGG_2019_Human						
