	Uniprot	ProteinName	Reviewed	GeneName	CommonPathways_KEGG_2019_Human	Pathways_KEGG_2019_Human	PathwaysDB_KEGG_2019_Human	CommonPathways_WikiPathways_2019_Human	Pathways_WikiPathways_2019_Human	PathwaysDB_WikiPathways_2019_Human	CommonPathways_Reactome_2016	Pathways_Reactome_2016	PathwaysDB_Reactome_2016
94	P05496	ATP synthase F(0) complex subunit C1, mitochondrial	Swiss-Prot	ATP5MC1	5.0	['hsa05016', 'hsa04714', 'hsa05010', 'hsa00190', 'hsa05012']	KEGG_2019_Human	2.0	[' WP111', ' WP623']	WikiPathways_2019_Human			
95	A0A024R0E1		TrEMBL		5.0	['hsa05016', 'hsa04714', 'hsa05010', 'hsa00190', 'hsa05012']	KEGG_2019_Human						
96	P06576	ATP synthase subunit beta, mitochondrial	Swiss-Prot	ATP5F1B	5.0	['hsa05016', 'hsa04714', 'hsa05010', 'hsa00190', 'hsa05012']	KEGG_2019_Human	2.0	[' WP111', ' WP623']	WikiPathways_2019_Human			
97	P99999	Cytochrome c	Swiss-Prot	CYCS	4.0	['hsa05016', 'hsa05010', 'hsa05012', 'hsa04932']	KEGG_2019_Human	1.0	[' WP4396']	WikiPathways_2019_Human			
98	P42574	Caspase-3	Swiss-Prot	CASP3	4.0	['hsa05016', 'hsa05010', 'hsa05012', 'hsa04932']	KEGG_2019_Human	1.0	[' WP4396']	WikiPathways_2019_Human			
99	A0A1X7RBG6		TrEMBL	ND2	3.0	['hsa04714', 'hsa00190', 'hsa05012']	KEGG_2019_Human						
100	P03886	NADH-ubiquinone oxidoreductase chain 1	Swiss-Prot	MT-ND1	3.0	['hsa04714', 'hsa00190', 'hsa05012']	KEGG_2019_Human	3.0	[' WP111', ' WP4324', ' WP623']	WikiPathways_2019_Human			
101	O14727	Apoptotic protease-activating factor 1	Swiss-Prot	APAF1	3.0	['hsa05016', 'hsa05010', 'hsa05012']	KEGG_2019_Human						
102	Q99683	Mitogen-activated protein kinase kinase kinase 5	Swiss-Prot	MAP3K5	3.0	['hsa05016', 'hsa04714', 'hsa04932']	KEGG_2019_Human	1.0	[' WP4396']	WikiPathways_2019_Human			
103	U5Z977	NADH-ubiquinone oxidoreductase chain 6	TrEMBL	ND6	3.0	['hsa04714', 'hsa00190', 'hsa05012']	KEGG_2019_Human						
104	O75460	Serine/threonine-protein kinase/endoribonuclease IRE1	Swiss-Prot	ERN1	3.0	['hsa05016', 'hsa05010', 'hsa04932']	KEGG_2019_Human	1.0	[' WP4396']	WikiPathways_2019_Human			
105	H9EC08	NADH-ubiquinone oxidoreductase chain 4	TrEMBL	ND4	3.0	['hsa04714', 'hsa00190', 'hsa05012']	KEGG_2019_Human						
106	P03891	NADH-ubiquinone oxidoreductase chain 2	Swiss-Prot	MT-ND2	3.0	['hsa04714', 'hsa00190', 'hsa05012']	KEGG_2019_Human	3.0	[' WP111', ' WP4324', ' WP623']	WikiPathways_2019_Human			
107	P03901	NADH-ubiquinone oxidoreductase chain 4L	Swiss-Prot	MT-ND4L	3.0	['hsa04714', 'hsa00190', 'hsa05012']	KEGG_2019_Human	3.0	[' WP111', ' WP4324', ' WP623']	WikiPathways_2019_Human			
108	Q7GXZ4	NADH-ubiquinone oxidoreductase chain 4L	TrEMBL	ND4L	3.0	['hsa04714', 'hsa00190', 'hsa05012']	KEGG_2019_Human	3.0	[' WP111', ' WP4324', ' WP623']	WikiPathways_2019_Human			
109	P03923	NADH-ubiquinone oxidoreductase chain 6	Swiss-Prot	MT-ND6	3.0	['hsa04714', 'hsa00190', 'hsa05012']	KEGG_2019_Human	3.0	[' WP111', ' WP4324', ' WP623']	WikiPathways_2019_Human			
110	P03915	NADH-ubiquinone oxidoreductase chain 5	Swiss-Prot	MT-ND5	3.0	['hsa04714', 'hsa00190', 'hsa05012']	KEGG_2019_Human	3.0	[' WP111', ' WP4324', ' WP623']	WikiPathways_2019_Human			
111	Q14790	Caspase-8	Swiss-Prot	CASP8	3.0	['hsa05016', 'hsa05010', 'hsa04932']	KEGG_2019_Human	1.0	[' WP4396']	WikiPathways_2019_Human			
112	P03905	NADH-ubiquinone oxidoreductase chain 4	Swiss-Prot	MT-ND4	3.0	['hsa04714', 'hsa00190', 'hsa05012']	KEGG_2019_Human	3.0	[' WP111', ' WP4324', ' WP623']	WikiPathways_2019_Human			
113	P03897	NADH-ubiquinone oxidoreductase chain 3	Swiss-Prot	MT-ND3	3.0	['hsa04714', 'hsa00190', 'hsa05012']	KEGG_2019_Human	2.0	[' WP111', ' WP623']	WikiPathways_2019_Human			
114	P55211	Caspase-9	Swiss-Prot	CASP9	3.0	['hsa05016', 'hsa05010', 'hsa05012']	KEGG_2019_Human						
115	Q68CJ9	Cyclic AMP-responsive element-binding protein 3-like protein 3	Swiss-Prot	CREB3L3	2.0	['hsa05016', 'hsa04714']	KEGG_2019_Human						
116	P12235	ADP/ATP translocase 1	Swiss-Prot	SLC25A4	2.0	['hsa05016', 'hsa05012']	KEGG_2019_Human	1.0	[' WP111']	WikiPathways_2019_Human			
117	Q7KZN9	Cytochrome c oxidase assembly protein COX15 homolog	Swiss-Prot	COX15	2.0	['hsa04714', 'hsa00190']	KEGG_2019_Human	1.0	[' WP111']	WikiPathways_2019_Human			
118	P55957	BH3-interacting domain death agonist	Swiss-Prot	BID	2.0	['hsa05010', 'hsa04932']	KEGG_2019_Human	1.0	[' WP4396']	WikiPathways_2019_Human			
119	P56134	ATP synthase subunit f, mitochondrial	Swiss-Prot	ATP5MF	2.0	['hsa04714', 'hsa00190']	KEGG_2019_Human	2.0	[' WP111', ' WP623']	WikiPathways_2019_Human			
120	P05141	ADP/ATP translocase 2	Swiss-Prot	SLC25A5	2.0	['hsa05016', 'hsa05012']	KEGG_2019_Human	1.0	[' WP111']	WikiPathways_2019_Human			
121	P56385	ATP synthase subunit e, mitochondrial	Swiss-Prot	ATP5ME	2.0	['hsa04714', 'hsa00190']	KEGG_2019_Human	2.0	[' WP111', ' WP623']	WikiPathways_2019_Human			
122	Q9H0C2	ADP/ATP translocase 4	Swiss-Prot	SLC25A31	2.0	['hsa05016', 'hsa05012']	KEGG_2019_Human						
123	Q8N5L8	Ribonuclease P protein subunit p25-like protein	Swiss-Prot	RPP25L	2.0	['hsa03008', 'hsa03013']	KEGG_2019_Human						
124	P05198	Eukaryotic translation initiation factor 2 subunit 1	Swiss-Prot	EIF2S1	2.0	['hsa04932', 'hsa03013']	KEGG_2019_Human	2.0	[' WP4396', ' WP107']	WikiPathways_2019_Human	2.0	['R-HSA-156827', 'R-HSA-72706']	Reactome_2016
125	P55210	Caspase-7	Swiss-Prot	CASP7	2.0	['hsa05010', 'hsa04932']	KEGG_2019_Human	1.0	[' WP4396']	WikiPathways_2019_Human			
126	Q99575	Ribonucleases P/MRP protein subunit POP1	Swiss-Prot	POP1	2.0	['hsa03008', 'hsa03013']	KEGG_2019_Human						
127	Q9GZY0	Nuclear RNA export factor 2	Swiss-Prot	NXF2	2.0	['hsa03008', 'hsa03013']	KEGG_2019_Human						
128	P22694	cAMP-dependent protein kinase catalytic subunit beta	Swiss-Prot	PRKACB	2.0	['hsa04714', 'hsa05012']	KEGG_2019_Human						
129	Q70SY1	Cyclic AMP-responsive element-binding protein 3-like protein 2	Swiss-Prot	CREB3L2	2.0	['hsa05016', 'hsa04714']	KEGG_2019_Human						
130	P16220	Cyclic AMP-responsive element-binding protein 1	Swiss-Prot	CREB1	2.0	['hsa05016', 'hsa04714']	KEGG_2019_Human	1.0	[' WP585']	WikiPathways_2019_Human			
131	P12236	ADP/ATP translocase 3	Swiss-Prot	SLC25A6	2.0	['hsa05016', 'hsa05012']	KEGG_2019_Human	1.0	[' WP111']	WikiPathways_2019_Human			
132	P54619	5'-AMP-activated protein kinase subunit gamma-1	Swiss-Prot	PRKAG1	2.0	['hsa04714', 'hsa04932']	KEGG_2019_Human	1.0	[' WP4396']	WikiPathways_2019_Human			
133	Q9H1B4	Nuclear RNA export factor 5	Swiss-Prot	NXF5	2.0	['hsa03008', 'hsa03013']	KEGG_2019_Human						
134	P21796	Voltage-dependent anion-selective channel protein 1	Swiss-Prot	VDAC1	2.0	['hsa05016', 'hsa05012']	KEGG_2019_Human						
135	P62826	GTP-binding nuclear protein Ran	Swiss-Prot	RAN	2.0	['hsa03008', 'hsa03013']	KEGG_2019_Human						
136	P54646	5'-AMP-activated protein kinase catalytic subunit alpha-2	Swiss-Prot	PRKAA2	2.0	['hsa04714', 'hsa04932']	KEGG_2019_Human	1.0	[' WP4396']	WikiPathways_2019_Human			
137	P50148	Guanine nucleotide-binding protein G(q) subunit alpha	Swiss-Prot	GNAQ	2.0	['hsa05016', 'hsa05010']	KEGG_2019_Human						
138	P01584	Interleukin-1 beta	Swiss-Prot	IL1B	2.0	['hsa05010', 'hsa04932']	KEGG_2019_Human	1.0	[' WP4396']	WikiPathways_2019_Human			
139	Q9H4D5	Nuclear RNA export factor 3	Swiss-Prot	NXF3	2.0	['hsa03008', 'hsa03013']	KEGG_2019_Human						
140	P01375	Tumor necrosis factor	Swiss-Prot	TNF	2.0	['hsa05010', 'hsa04932']	KEGG_2019_Human	1.0	[' WP4396']	WikiPathways_2019_Human			
141	P19438	Tumor necrosis factor receptor superfamily member 1A	Swiss-Prot	TNFRSF1A	2.0	['hsa05010', 'hsa04932']	KEGG_2019_Human	1.0	[' WP4396']	WikiPathways_2019_Human			
142	P53779	Mitogen-activated protein kinase 10	Swiss-Prot	MAPK10	2.0	['hsa05016', 'hsa04932']	KEGG_2019_Human						
143	Q9BUL9	Ribonuclease P protein subunit p25	Swiss-Prot	RPP25	2.0	['hsa03008', 'hsa03013']	KEGG_2019_Human						
144	P22612	cAMP-dependent protein kinase catalytic subunit gamma	Swiss-Prot	PRKACG	2.0	['hsa04714', 'hsa05012']	KEGG_2019_Human						
145	O75818	Ribonuclease P protein subunit p40	Swiss-Prot	RPP40	2.0	['hsa03008', 'hsa03013']	KEGG_2019_Human						
146	P49841	Glycogen synthase kinase-3 beta	Swiss-Prot	GSK3B	2.0	['hsa05010', 'hsa04932']	KEGG_2019_Human	1.0	[' WP4396']	WikiPathways_2019_Human			
147	Q969H6	Ribonuclease P/MRP protein subunit POP5	Swiss-Prot	POP5	2.0	['hsa03008', 'hsa03013']	KEGG_2019_Human						
148	P45983	Mitogen-activated protein kinase 8	Swiss-Prot	MAPK8	2.0	['hsa05016', 'hsa04932']	KEGG_2019_Human	1.0	[' WP4396']	WikiPathways_2019_Human			
149	Q12933	TNF receptor-associated factor 2	Swiss-Prot	TRAF2	2.0	['hsa05016', 'hsa04932']	KEGG_2019_Human	1.0	[' WP4396']	WikiPathways_2019_Human			
150	Q12887	Protoheme IX farnesyltransferase, mitochondrial	Swiss-Prot	COX10	2.0	['hsa04714', 'hsa00190']	KEGG_2019_Human						
151	Q9Y277	Voltage-dependent anion-selective channel protein 3	Swiss-Prot	VDAC3	2.0	['hsa05016', 'hsa05012']	KEGG_2019_Human						
152	P45984	Mitogen-activated protein kinase 9	Swiss-Prot	MAPK9	2.0	['hsa05016', 'hsa04932']	KEGG_2019_Human	1.0	[' WP4396']	WikiPathways_2019_Human			
153	Q8TEY5	Cyclic AMP-responsive element-binding protein 3-like protein 4	Swiss-Prot	CREB3L4	2.0	['hsa05016', 'hsa04714']	KEGG_2019_Human						
154	Q9UKK6	NTF2-related export protein 1	Swiss-Prot	NXT1	2.0	['hsa03008', 'hsa03013']	KEGG_2019_Human						
155	O43741	5'-AMP-activated protein kinase subunit beta-2	Swiss-Prot	PRKAB2	2.0	['hsa04714', 'hsa04932']	KEGG_2019_Human	1.0	[' WP4396']	WikiPathways_2019_Human			
156	Q96BA8	Cyclic AMP-responsive element-binding protein 3-like protein 1	Swiss-Prot	CREB3L1	2.0	['hsa05016', 'hsa04714']	KEGG_2019_Human						
157	Q9UGJ0	5'-AMP-activated protein kinase subunit gamma-2	Swiss-Prot	PRKAG2	2.0	['hsa04714', 'hsa04932']	KEGG_2019_Human	1.0	[' WP4396']	WikiPathways_2019_Human			
158	Q9UGI9	5'-AMP-activated protein kinase subunit gamma-3	Swiss-Prot	PRKAG3	2.0	['hsa04714', 'hsa04932']	KEGG_2019_Human	1.0	[' WP4396']	WikiPathways_2019_Human			
159	Q07812	Apoptosis regulator BAX	Swiss-Prot	BAX	2.0	['hsa05016', 'hsa04932']	KEGG_2019_Human	1.0	[' WP4396']	WikiPathways_2019_Human			
160	Q9UBU9	Nuclear RNA export factor 1	Swiss-Prot	NXF1	2.0	['hsa03008', 'hsa03013']	KEGG_2019_Human						
161	Q9UBK2	Peroxisome proliferator-activated receptor gamma coactivator 1-alpha	Swiss-Prot	PPARGC1A	2.0	['hsa05016', 'hsa04714']	KEGG_2019_Human						
162	Q13131	5'-AMP-activated protein kinase catalytic subunit alpha-1	Swiss-Prot	PRKAA1	2.0	['hsa04714', 'hsa04932']	KEGG_2019_Human	1.0	[' WP4396']	WikiPathways_2019_Human			
163	P45880	Voltage-dependent anion-selective channel protein 2	Swiss-Prot	VDAC2	2.0	['hsa05016', 'hsa05012']	KEGG_2019_Human						
164	Q15147	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-4	Swiss-Prot	PLCB4	2.0	['hsa05016', 'hsa05010']	KEGG_2019_Human						
165	Q13224	Glutamate receptor ionotropic, NMDA 2B	Swiss-Prot	GRIN2B	2.0	['hsa05016', 'hsa05010']	KEGG_2019_Human						
166	D3DT10		TrEMBL	PRKACB	2.0	['hsa04714', 'hsa05012']	KEGG_2019_Human						
167	D3DN88		TrEMBL	GSK3B	2.0	['hsa05010', 'hsa04932']	KEGG_2019_Human						
168	P37231	Peroxisome proliferator-activated receptor gamma	Swiss-Prot	PPARG	2.0	['hsa05016', 'hsa04714']	KEGG_2019_Human						
169	Q9Y478	5'-AMP-activated protein kinase subunit beta-1	Swiss-Prot	PRKAB1	2.0	['hsa04714', 'hsa04932']	KEGG_2019_Human	1.0	[' WP4396']	WikiPathways_2019_Human			
170	P37840	Alpha-synuclein	Swiss-Prot	SNCA	2.0	['hsa05010', 'hsa05012']	KEGG_2019_Human						
171	Q14643	Inositol 1,4,5-trisphosphate receptor type 1	Swiss-Prot	ITPR1	2.0	['hsa05016', 'hsa05010']	KEGG_2019_Human						
172	B3KTS5		TrEMBL		2.0	['hsa05016', 'hsa05012']	KEGG_2019_Human						
173	B3KT21	BH3-interacting domain death agonist	TrEMBL		2.0	['hsa05010', 'hsa04932']	KEGG_2019_Human						
174	P42345	Serine/threonine-protein kinase mTOR	Swiss-Prot	MTOR	2.0	['hsa05016', 'hsa04714']	KEGG_2019_Human	1.0	[' WP585']	WikiPathways_2019_Human			
175	A0A384P5Q5	Adenylate cyclase	TrEMBL		2.0	['hsa04714', 'hsa05012']	KEGG_2019_Human						
176	Q9Y6N1	Cytochrome c oxidase assembly protein COX11, mitochondrial	Swiss-Prot	COX11	2.0	['hsa04714', 'hsa00190']	KEGG_2019_Human	1.0	[' WP111']	WikiPathways_2019_Human			
177	A0A024R401		TrEMBL	CREB1	2.0	['hsa05016', 'hsa04714']	KEGG_2019_Human						
178	Q14061	Cytochrome c oxidase copper chaperone	Swiss-Prot	COX17	2.0	['hsa04714', 'hsa00190']	KEGG_2019_Human	1.0	[' WP111']	WikiPathways_2019_Human			
179	P30405	Peptidyl-prolyl cis-trans isomerase F, mitochondrial	Swiss-Prot	PPIF	2.0	['hsa05016', 'hsa05012']	KEGG_2019_Human						
180	O14980	Exportin-1	Swiss-Prot	XPO1	2.0	['hsa03008', 'hsa03013']	KEGG_2019_Human						
181	O43889	Cyclic AMP-responsive element-binding protein 3	Swiss-Prot	CREB3	2.0	['hsa05016', 'hsa04714']	KEGG_2019_Human						
182	Q02930	Cyclic AMP-responsive element-binding protein 5	Swiss-Prot	CREB5	2.0	['hsa05016', 'hsa04714']	KEGG_2019_Human						
183	O95707	Ribonuclease P protein subunit p29	Swiss-Prot	POP4	2.0	['hsa03008', 'hsa03013']	KEGG_2019_Human						
184	O95622	Adenylate cyclase type 5	Swiss-Prot	ADCY5	2.0	['hsa04714', 'hsa05012']	KEGG_2019_Human						
185	Q9NPJ8	NTF2-related export protein 2	Swiss-Prot	NXT2	2.0	['hsa03008', 'hsa03013']	KEGG_2019_Human						
186	Q9NQ66	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-1	Swiss-Prot	PLCB1	2.0	['hsa05016', 'hsa05010']	KEGG_2019_Human						
187	P78345	Ribonuclease P protein subunit p38	Swiss-Prot	RPP38	2.0	['hsa03008', 'hsa03013']	KEGG_2019_Human						
188	P78346	Ribonuclease P protein subunit p30	Swiss-Prot	RPP30	2.0	['hsa03008', 'hsa03013']	KEGG_2019_Human						
189	O75964	ATP synthase subunit g, mitochondrial	Swiss-Prot	ATP5MG	2.0	['hsa04714', 'hsa00190']	KEGG_2019_Human	2.0	[' WP111', ' WP623']	WikiPathways_2019_Human			
190	P25445	Tumor necrosis factor receptor superfamily member 6	Swiss-Prot	FAS	2.0	['hsa05010', 'hsa04932']	KEGG_2019_Human	1.0	[' WP4396']	WikiPathways_2019_Human			
191	P17612	cAMP-dependent protein kinase catalytic subunit alpha	Swiss-Prot	PRKACA	2.0	['hsa04714', 'hsa05012']	KEGG_2019_Human						
192	P25874	Mitochondrial brown fat uncoupling protein 1	Swiss-Prot	UCP1	2.0	['hsa05016', 'hsa04714']	KEGG_2019_Human	1.0	[' WP111']	WikiPathways_2019_Human			
193	Q00722	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-2	Swiss-Prot	PLCB2	2.0	['hsa05016', 'hsa05010']	KEGG_2019_Human						
194	Q01970	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-3	Swiss-Prot	PLCB3	2.0	['hsa05016', 'hsa05010']	KEGG_2019_Human						
195	O75817	Ribonuclease P protein subunit p20	Swiss-Prot	POP7	2.0	['hsa03008', 'hsa03013']	KEGG_2019_Human						
196	Q96D46	60S ribosomal export protein NMD3	Swiss-Prot	NMD3	2.0	['hsa03008', 'hsa03013']	KEGG_2019_Human						
197	Q9NZJ5	Eukaryotic translation initiation factor 2-alpha kinase 3	Swiss-Prot	EIF2AK3	2.0	['hsa05010', 'hsa04932']	KEGG_2019_Human	2.0	[' WP4396', ' WP107']	WikiPathways_2019_Human			
198	Q05586	Glutamate receptor ionotropic, NMDA 1	Swiss-Prot	GRIN1	2.0	['hsa05016', 'hsa05010']	KEGG_2019_Human						
199	Q8N6T7	NAD-dependent protein deacetylase sirtuin-6	Swiss-Prot	SIRT6	1.0	['hsa04714']	KEGG_2019_Human						
200	Q8TD57	Dynein heavy chain 3, axonemal	Swiss-Prot	DNAH3	1.0	['hsa05016']	KEGG_2019_Human						
201	Q8NFM4	Adenylate cyclase type 4	Swiss-Prot	ADCY4	1.0	['hsa04714']	KEGG_2019_Human						
202	Q8N183	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 2	Swiss-Prot	NDUFAF2	1.0	['hsa04714']	KEGG_2019_Human	1.0	[' WP4324']	WikiPathways_2019_Human			
203	Q8WUM0	Nuclear pore complex protein Nup133	Swiss-Prot	NUP133	1.0	['hsa03013']	KEGG_2019_Human						
204	Q8TD86	Calmodulin-like protein 6	Swiss-Prot	CALML6	1.0	['hsa05010']	KEGG_2019_Human						
205	Q8WW43	Gamma-secretase subunit APH-1B	Swiss-Prot	APH1B	1.0	['hsa05010']	KEGG_2019_Human						
206	Q8N122	Regulatory-associated protein of mTOR	Swiss-Prot	RPTOR	1.0	['hsa04714']	KEGG_2019_Human	1.0	[' WP585']	WikiPathways_2019_Human			
207	Q8N8Y2	V-type proton ATPase subunit d 2	Swiss-Prot	ATP6V0D2	1.0	['hsa00190']	KEGG_2019_Human						
208	Q8WXD5	Gem-associated protein 6	Swiss-Prot	GEMIN6	1.0	['hsa03013']	KEGG_2019_Human						
209	Q8WXX0	Dynein heavy chain 7, axonemal	Swiss-Prot	DNAH7	1.0	['hsa05016']	KEGG_2019_Human						
210	Q8WZ48		TrEMBL	CPT1A	1.0	['hsa04714']	KEGG_2019_Human						
211	Q92523	Carnitine O-palmitoyltransferase 1, muscle isoform	Swiss-Prot	CPT1B	1.0	['hsa04714']	KEGG_2019_Human						
212	Q8IZH2	5'-3' exoribonuclease 1	Swiss-Prot	XRN1	1.0	['hsa03008']	KEGG_2019_Human						
213	Q8TE73	Dynein heavy chain 5, axonemal	Swiss-Prot	DNAH5	1.0	['hsa05016']	KEGG_2019_Human						
214	Q8NEB9	Phosphatidylinositol 3-kinase catalytic subunit type 3	Swiss-Prot	PIK3C3	1.0	['hsa05016']	KEGG_2019_Human						
215	Q8TDY2	RB1-inducible coiled-coil protein 1	Swiss-Prot	RB1CC1	1.0	['hsa05016']	KEGG_2019_Human						
216	Q8NFH5	Nucleoporin NUP35	Swiss-Prot	NUP35	1.0	['hsa03013']	KEGG_2019_Human						
217	Q8NHE4	V-type proton ATPase subunit e 2	Swiss-Prot	ATP6V0E2	1.0	['hsa00190']	KEGG_2019_Human						
218	Q8NFH3	Nucleoporin Nup43	Swiss-Prot	NUP43	1.0	['hsa03013']	KEGG_2019_Human						
219	Q8N8Q8	Cytochrome c oxidase assembly protein COX18, mitochondrial	Swiss-Prot	COX18	1.0	['hsa04714']	KEGG_2019_Human						
220	Q8WU20	Fibroblast growth factor receptor substrate 2	Swiss-Prot	FRS2	1.0	['hsa04714']	KEGG_2019_Human						
221	Q8TED1	Probable glutathione peroxidase 8	Swiss-Prot	GPX8	1.0	['hsa05016']	KEGG_2019_Human						
222	Q8TEM1	Nuclear pore membrane glycoprotein 210	Swiss-Prot	NUP210	1.0	['hsa03013']	KEGG_2019_Human						
223	Q8TED0	U3 small nucleolar RNA-associated protein 15 homolog	Swiss-Prot	UTP15	1.0	['hsa03008']	KEGG_2019_Human						
224	Q8N2K1	Ubiquitin-conjugating enzyme E2 J2	Swiss-Prot	UBE2J2	1.0	['hsa05012']	KEGG_2019_Human						
225	Q8TEQ6	Gem-associated protein 5	Swiss-Prot	GEMIN5	1.0	['hsa03013']	KEGG_2019_Human						
226	Q8TCG5	Carnitine O-palmitoyltransferase 1, brain isoform	Swiss-Prot	CPT1C	1.0	['hsa04714']	KEGG_2019_Human						
227	Q8TAQ2	SWI/SNF complex subunit SMARCC2	Swiss-Prot	SMARCC2	1.0	['hsa04714']	KEGG_2019_Human						
228	Q8NI36	WD repeat-containing protein 36	Swiss-Prot	WDR36	1.0	['hsa03008']	KEGG_2019_Human						
229	Q8N1G1	RNA exonuclease 1 homolog	Swiss-Prot	REXO1	1.0	['hsa03008']	KEGG_2019_Human						
230	Q8N8R3	Mitochondrial basic amino acids transporter	Swiss-Prot	SLC25A29	1.0	['hsa04714']	KEGG_2019_Human						
231	Q8NI27	THO complex subunit 2	Swiss-Prot	THOC2	1.0	['hsa03013']	KEGG_2019_Human						
232	Q8NFH4	Nucleoporin Nup37	Swiss-Prot	NUP37	1.0	['hsa03013']	KEGG_2019_Human						
233	Q8NB90	ATPase family protein 2 homolog	Swiss-Prot	SPATA5	1.0	['hsa03008']	KEGG_2019_Human						
234	Q8NEV1	Casein kinase II subunit alpha 3	Swiss-Prot	CSNK2A3	1.0	['hsa03008']	KEGG_2019_Human						
235	Q8NEY4	V-type proton ATPase subunit C 2	Swiss-Prot	ATP6V1C2	1.0	['hsa00190']	KEGG_2019_Human						
236	Q8NFD5	AT-rich interactive domain-containing protein 1B	Swiss-Prot	ARID1B	1.0	['hsa04714']	KEGG_2019_Human						
237	Q8N1F7	Nuclear pore complex protein Nup93	Swiss-Prot	NUP93	1.0	['hsa03013']	KEGG_2019_Human						
238	A0A024QZE3		TrEMBL	CPT1C	1.0	['hsa04714']	KEGG_2019_Human						
239	Q6PEY2	Tubulin alpha-3E chain	Swiss-Prot	TUBA3E	1.0	['hsa05016']	KEGG_2019_Human						
240	Q8IYT8	Serine/threonine-protein kinase ULK2	Swiss-Prot	ULK2	1.0	['hsa05016']	KEGG_2019_Human						
241	Q1ZYQ1	Tubulin alpha chain	TrEMBL	TUBA2	1.0	['hsa05016']	KEGG_2019_Human						
242	Q15904	V-type proton ATPase subunit S1	Swiss-Prot	ATP6AP1	1.0	['hsa00190']	KEGG_2019_Human	1.0	[' WP623']	WikiPathways_2019_Human			
243	Q16539	Mitogen-activated protein kinase 14	Swiss-Prot	MAPK14	1.0	['hsa04714']	KEGG_2019_Human	1.0	[' WP585']	WikiPathways_2019_Human			
244	Q16584	Mitogen-activated protein kinase kinase kinase 11	Swiss-Prot	MAP3K11	1.0	['hsa04932']	KEGG_2019_Human	1.0	[' WP4396']	WikiPathways_2019_Human			
245	Q16623	Syntaxin-1A	Swiss-Prot	STX1A	1.0	['hsa05016']	KEGG_2019_Human						
246	Q16637	Survival motor neuron protein	Swiss-Prot	SMN1	1.0	['hsa03013']	KEGG_2019_Human						
247	Q16656	Nuclear respiratory factor 1	Swiss-Prot	NRF1	1.0	['hsa05016']	KEGG_2019_Human						
248	Q16762	Thiosulfate sulfurtransferase	Swiss-Prot	TST	1.0	['hsa04122']	KEGG_2019_Human						
249	Q16864	V-type proton ATPase subunit F	Swiss-Prot	ATP6V1F	1.0	['hsa00190']	KEGG_2019_Human						
250	Q2TAZ0	Autophagy-related protein 2 homolog A	Swiss-Prot	ATG2A	1.0	['hsa05016']	KEGG_2019_Human						
251	Q8IYB3	Serine/arginine repetitive matrix protein 1	Swiss-Prot	SRRM1	1.0	['hsa03013']	KEGG_2019_Human						
252	Q2VPK5	Cytoplasmic tRNA 2-thiolation protein 2	Swiss-Prot	CTU2	1.0	['hsa04122']	KEGG_2019_Human						
253	Q330K2	NADH dehydrogenase (ubiquinone) complex I, assembly factor 6	Swiss-Prot	NDUFAF6	1.0	['hsa04714']	KEGG_2019_Human	1.0	[' WP4324']	WikiPathways_2019_Human			
254	Q3SY69	Mitochondrial 10-formyltetrahydrofolate dehydrogenase	Swiss-Prot	ALDH1L2	1.0	['hsa00670']	KEGG_2019_Human						
255	Q3ZCM7	Tubulin beta-8 chain	Swiss-Prot	TUBB8	1.0	['hsa05016']	KEGG_2019_Human						
256	Q499G7	Mitogen-activated protein kinase	TrEMBL	MAPK1	1.0	['hsa05010']	KEGG_2019_Human						
257	Q49B96	Cytochrome c oxidase assembly protein COX19	Swiss-Prot	COX19	1.0	['hsa04714']	KEGG_2019_Human						
258	Q4F7X0	Adenylate cyclase	TrEMBL	ADCY8	1.0	['hsa04714']	KEGG_2019_Human						
259	Q4LDG9	Dynein light chain 1, axonemal	Swiss-Prot	DNAL1	1.0	['hsa05016']	KEGG_2019_Human						
260	Q15848	Adiponectin	Swiss-Prot	ADIPOQ	1.0	['hsa04932']	KEGG_2019_Human	1.0	[' WP4396']	WikiPathways_2019_Human			
261	Q15759	Mitogen-activated protein kinase 11	Swiss-Prot	MAPK11	1.0	['hsa04714']	KEGG_2019_Human						
262	Q15418	Ribosomal protein S6 kinase alpha-1	Swiss-Prot	RPS6KA1	1.0	['hsa04714']	KEGG_2019_Human	1.0	[' WP477']	WikiPathways_2019_Human			
263	Q15413	Ryanodine receptor 3	Swiss-Prot	RYR3	1.0	['hsa05010']	KEGG_2019_Human						
264	Q14152	Eukaryotic translation initiation factor 3 subunit A	Swiss-Prot	EIF3A	1.0	['hsa03013']	KEGG_2019_Human	1.0	[' WP107']	WikiPathways_2019_Human	3.0	['R-HSA-72689', 'R-HSA-156827', 'R-HSA-72706']	Reactome_2016
265	Q14203	Dynactin subunit 1	Swiss-Prot	DCTN1	1.0	['hsa05016']	KEGG_2019_Human						
266	Q14232	Translation initiation factor eIF-2B subunit alpha	Swiss-Prot	EIF2B1	1.0	['hsa03013']	KEGG_2019_Human	1.0	[' WP107']	WikiPathways_2019_Human			
