	Uniprot	ProteinName	Reviewed	GeneName	CommonPathways_KEGG_2019_Human	Pathways_KEGG_2019_Human	PathwaysDB_KEGG_2019_Human	CommonPathways_WikiPathways_2019_Human	Pathways_WikiPathways_2019_Human	PathwaysDB_WikiPathways_2019_Human	CommonPathways_Reactome_2016	Pathways_Reactome_2016	PathwaysDB_Reactome_2016
403	P02745	Complement C1q subcomponent subunit A	Swiss-Prot	C1QA	1.0	['hsa05150']	KEGG_2019_Human	2.0	[' WP2328', ' WP3937']	WikiPathways_2019_Human	2.0	['R-HSA-168256', 'R-HSA-168249']	Reactome_2016
404	P02724	Glycophorin-A	Swiss-Prot	GYPA	1.0	['hsa04640']	KEGG_2019_Human				2.0	['R-HSA-109582', 'R-HSA-202733']	Reactome_2016
405	P02679	Fibrinogen gamma chain	Swiss-Prot	FGG	1.0	['hsa05150']	KEGG_2019_Human	1.0	[' WP2806']	WikiPathways_2019_Human	4.0	['R-HSA-168256', 'R-HSA-109582', 'R-HSA-1474244', 'R-HSA-168249']	Reactome_2016
406	P02533	Keratin, type I cytoskeletal 14	Swiss-Prot	KRT14	1.0	['hsa05150']	KEGG_2019_Human						
407	P01589	Interleukin-2 receptor subunit alpha	Swiss-Prot	IL2RA	1.0	['hsa04640']	KEGG_2019_Human	1.0	[' WP2328']	WikiPathways_2019_Human	1.0	['R-HSA-168256']	Reactome_2016
408	P01588	Erythropoietin	Swiss-Prot	EPO	1.0	['hsa04640']	KEGG_2019_Human						
409	P01574	Interferon beta	Swiss-Prot	IFNB1	1.0	['hsa05152']	KEGG_2019_Human	1.0	[' WP619']	WikiPathways_2019_Human	3.0	['R-HSA-168256', 'R-HSA-109582', 'R-HSA-168249']	Reactome_2016
410	P01571	Interferon alpha-17	Swiss-Prot	IFNA17	1.0	['hsa05152']	KEGG_2019_Human				3.0	['R-HSA-168256', 'R-HSA-109582', 'R-HSA-168249']	Reactome_2016
411	P01570	Interferon alpha-14	Swiss-Prot	IFNA14	1.0	['hsa05152']	KEGG_2019_Human				3.0	['R-HSA-168256', 'R-HSA-109582', 'R-HSA-168249']	Reactome_2016
412	P06681	Complement C2	Swiss-Prot	C2	1.0	['hsa05150']	KEGG_2019_Human	2.0	[' WP2806', ' WP2328']	WikiPathways_2019_Human	2.0	['R-HSA-168256', 'R-HSA-168249']	Reactome_2016
413	P06729	T-cell surface antigen CD2	Swiss-Prot	CD2	1.0	['hsa04640']	KEGG_2019_Human				2.0	['R-HSA-109582', 'R-HSA-202733']	Reactome_2016
414	P06734	Low affinity immunoglobulin epsilon Fc receptor	Swiss-Prot	FCER2	1.0	['hsa04640']	KEGG_2019_Human	1.0	[' WP2806']	WikiPathways_2019_Human	1.0	['R-HSA-168256']	Reactome_2016
415	P06756	Integrin alpha-V	Swiss-Prot	ITGAV	1.0	['hsa04145']	KEGG_2019_Human				5.0	['R-HSA-168256', 'R-HSA-109582', 'R-HSA-202733', 'R-HSA-1474244', 'R-HSA-168249']	Reactome_2016
416	P09917	Arachidonate 5-lipoxygenase	Swiss-Prot	ALOX5	1.0	['hsa05145']	KEGG_2019_Human				2.0	['R-HSA-168256', 'R-HSA-168249']	Reactome_2016
417	P09871	Complement C1s subcomponent	Swiss-Prot	C1S	1.0	['hsa05150']	KEGG_2019_Human	1.0	[' WP2806']	WikiPathways_2019_Human	2.0	['R-HSA-168256', 'R-HSA-168249']	Reactome_2016
418	P09693	T-cell surface glycoprotein CD3 gamma chain	Swiss-Prot	CD3G	1.0	['hsa04640']	KEGG_2019_Human				3.0	['R-HSA-168256', 'R-HSA-198933', 'R-HSA-168249']	Reactome_2016
419	P09564	T-cell antigen CD7	Swiss-Prot	CD7	1.0	['hsa04640']	KEGG_2019_Human						
420	P09471	Guanine nucleotide-binding protein G(o) subunit alpha	Swiss-Prot	GNAO1	1.0	['hsa05145']	KEGG_2019_Human						
421	P09341	Growth-regulated alpha protein	Swiss-Prot	CXCL1	1.0	['hsa05323']	KEGG_2019_Human	1.0	[' WP2431']	WikiPathways_2019_Human	2.0	['R-HSA-168256', 'R-HSA-168249']	Reactome_2016
422	P08887	Interleukin-6 receptor subunit alpha	Swiss-Prot	IL6R	1.0	['hsa04640']	KEGG_2019_Human				1.0	['R-HSA-168256']	Reactome_2016
423	P08779	Keratin, type I cytoskeletal 16	Swiss-Prot	KRT16	1.0	['hsa05150']	KEGG_2019_Human						
424	P08754	Guanine nucleotide-binding protein G(i) subunit alpha	Swiss-Prot	GNAI3	1.0	['hsa05145']	KEGG_2019_Human	2.0	[' WP2806', ' WP3929']	WikiPathways_2019_Human	1.0	['R-HSA-109582']	Reactome_2016
425	P08727	Keratin, type I cytoskeletal 19	Swiss-Prot	KRT19	1.0	['hsa05150']	KEGG_2019_Human						
426	P08603	Complement factor H	Swiss-Prot	CFH	1.0	['hsa05150']	KEGG_2019_Human	1.0	[' WP2806']	WikiPathways_2019_Human	2.0	['R-HSA-168256', 'R-HSA-168249']	Reactome_2016
427	P08514	Integrin alpha-IIb	Swiss-Prot	ITGA2B	1.0	['hsa04640']	KEGG_2019_Human	1.0	[' WP2806']	WikiPathways_2019_Human	3.0	['R-HSA-168256', 'R-HSA-109582', 'R-HSA-1474244']	Reactome_2016
428	P08473	Neprilysin	Swiss-Prot	MME	1.0	['hsa04640']	KEGG_2019_Human				2.0	['R-HSA-168256', 'R-HSA-168249']	Reactome_2016
429	P08254	Stromelysin-1	Swiss-Prot	MMP3	1.0	['hsa05323']	KEGG_2019_Human				2.0	['R-HSA-168256', 'R-HSA-1474244']	Reactome_2016
430	P08238	Heat shock protein HSP 90-beta	Swiss-Prot	HSP90AB1	1.0	['hsa04612']	KEGG_2019_Human				2.0	['R-HSA-168256', 'R-HSA-168249']	Reactome_2016
431	P08174	Complement decay-accelerating factor	Swiss-Prot	CD55	1.0	['hsa04640']	KEGG_2019_Human	2.0	[' WP2806', ' WP2328']	WikiPathways_2019_Human	2.0	['R-HSA-168256', 'R-HSA-168249']	Reactome_2016
432	P07996	Thrombospondin-1	Swiss-Prot	THBS1	1.0	['hsa04145']	KEGG_2019_Human	1.0	[' WP2806']	WikiPathways_2019_Human	2.0	['R-HSA-109582', 'R-HSA-1474244']	Reactome_2016
433	P07942	Laminin subunit beta-1	Swiss-Prot	LAMB1	1.0	['hsa05145']	KEGG_2019_Human	1.0	[' WP2806']	WikiPathways_2019_Human	1.0	['R-HSA-1474244']	Reactome_2016
434	P07900	Heat shock protein HSP 90-alpha	Swiss-Prot	HSP90AA1	1.0	['hsa04612']	KEGG_2019_Human				2.0	['R-HSA-168256', 'R-HSA-168249']	Reactome_2016
435	P07858	Cathepsin B	Swiss-Prot	CTSB	1.0	['hsa04612']	KEGG_2019_Human				3.0	['R-HSA-168256', 'R-HSA-1474244', 'R-HSA-168249']	Reactome_2016
436	P07766	T-cell surface glycoprotein CD3 epsilon chain	Swiss-Prot	CD3E	1.0	['hsa04640']	KEGG_2019_Human				2.0	['R-HSA-168256', 'R-HSA-198933']	Reactome_2016
437	P07437	Tubulin beta chain	Swiss-Prot	TUBB	1.0	['hsa04145']	KEGG_2019_Human				2.0	['R-HSA-168256', 'R-HSA-168249']	Reactome_2016
438	P07359	Platelet glycoprotein Ib alpha chain	Swiss-Prot	GP1BA	1.0	['hsa04640']	KEGG_2019_Human				1.0	['R-HSA-109582']	Reactome_2016
439	P07339	Cathepsin D	Swiss-Prot	CTSD	1.0	['hsa05152']	KEGG_2019_Human				3.0	['R-HSA-168256', 'R-HSA-1474244', 'R-HSA-168249']	Reactome_2016
440	P07333	Macrophage colony-stimulating factor 1 receptor	Swiss-Prot	CSF1R	1.0	['hsa04640']	KEGG_2019_Human				1.0	['R-HSA-168256']	Reactome_2016
441	P01569	Interferon alpha-5	Swiss-Prot	IFNA5	1.0	['hsa05152']	KEGG_2019_Human				3.0	['R-HSA-168256', 'R-HSA-109582', 'R-HSA-168249']	Reactome_2016
442	P01567	Interferon alpha-7	Swiss-Prot	IFNA7	1.0	['hsa05152']	KEGG_2019_Human				3.0	['R-HSA-168256', 'R-HSA-109582', 'R-HSA-168249']	Reactome_2016
443	P0C0L4	Complement C4-A	Swiss-Prot	C4A	1.0	['hsa05150']	KEGG_2019_Human	2.0	[' WP2806', ' WP2328']	WikiPathways_2019_Human	2.0	['R-HSA-168256', 'R-HSA-168249']	Reactome_2016
444	B3KT21	BH3-interacting domain death agonist	TrEMBL		1.0	['hsa05152']	KEGG_2019_Human						
445	O15263	Beta-defensin 4A	Swiss-Prot	DEFB4A	1.0	['hsa05150']	KEGG_2019_Human				2.0	['R-HSA-168256', 'R-HSA-168249']	Reactome_2016
446	O15230	Laminin subunit alpha-5	Swiss-Prot	LAMA5	1.0	['hsa05145']	KEGG_2019_Human	1.0	[' WP2806']	WikiPathways_2019_Human	2.0	['R-HSA-168256', 'R-HSA-1474244']	Reactome_2016
447	O15111	Inhibitor of nuclear factor kappa-B kinase subunit alpha	Swiss-Prot	CHUK	1.0	['hsa05145']	KEGG_2019_Human	1.0	[' WP3929']	WikiPathways_2019_Human	2.0	['R-HSA-168256', 'R-HSA-168249']	Reactome_2016
448	O14964	Hepatocyte growth factor-regulated tyrosine kinase substrate	Swiss-Prot	HGS	1.0	['hsa04145']	KEGG_2019_Human						
449	O14920	Inhibitor of nuclear factor kappa-B kinase subunit beta	Swiss-Prot	IKBKB	1.0	['hsa05145']	KEGG_2019_Human	1.0	[' WP3929']	WikiPathways_2019_Human	2.0	['R-HSA-168256', 'R-HSA-168249']	Reactome_2016
450	O14788	Tumor necrosis factor ligand superfamily member 11	Swiss-Prot	TNFSF11	1.0	['hsa05323']	KEGG_2019_Human				1.0	['R-HSA-168256']	Reactome_2016
451	O14727	Apoptotic protease-activating factor 1	Swiss-Prot	APAF1	1.0	['hsa05152']	KEGG_2019_Human				2.0	['R-HSA-168256', 'R-HSA-168249']	Reactome_2016
452	O14576	Cytoplasmic dynein 1 intermediate chain 1	Swiss-Prot	DYNC1I1	1.0	['hsa04145']	KEGG_2019_Human				1.0	['R-HSA-168256']	Reactome_2016
453	O00187	Mannan-binding lectin serine protease 2	Swiss-Prot	MASP2	1.0	['hsa05150']	KEGG_2019_Human	1.0	[' WP2806']	WikiPathways_2019_Human			
454	D3DN82		TrEMBL	CD80	1.0	['hsa05323']	KEGG_2019_Human						
455	B4DTV7		TrEMBL		1.0	['hsa05145']	KEGG_2019_Human						
456	B4DG68	Nitric oxide synthase	TrEMBL		1.0	['hsa04145']	KEGG_2019_Human						
457	B3KNF6		TrEMBL	SEC61A1	1.0	['hsa04145']	KEGG_2019_Human						
458	P01566	Interferon alpha-10	Swiss-Prot	IFNA10	1.0	['hsa05152']	KEGG_2019_Human				3.0	['R-HSA-168256', 'R-HSA-109582', 'R-HSA-168249']	Reactome_2016
459	A8K9G9		TrEMBL		1.0	['hsa05145']	KEGG_2019_Human						
460	A6NHL2	Tubulin alpha chain-like 3	Swiss-Prot	TUBAL3	1.0	['hsa04145']	KEGG_2019_Human				2.0	['R-HSA-168256', 'R-HSA-109582']	Reactome_2016
461	A4D0S4	Laminin subunit beta-4	Swiss-Prot	LAMB4	1.0	['hsa05145']	KEGG_2019_Human						
462	A1A4Y4	Immunity-related GTPase family M protein	Swiss-Prot	IRGM	1.0	['hsa05145']	KEGG_2019_Human						
463	A0A5K1VDZ0		TrEMBL	LOC112267881	1.0	['hsa04612']	KEGG_2019_Human						
464	A0A3B0J0A0		TrEMBL	C1QB	1.0	['hsa05150']	KEGG_2019_Human						
465	A0A2R8YCY7		TrEMBL		1.0	['hsa04612']	KEGG_2019_Human						
466	A0A0B4J1R5		TrEMBL	KIR3DL3	1.0	['hsa04612']	KEGG_2019_Human						
467	A0A024RAG6		TrEMBL	ADIC	1.0	['hsa05150']	KEGG_2019_Human						
468	A0A024RAB3		TrEMBL	C1QC	1.0	['hsa05150']	KEGG_2019_Human						
469	A0A024R6Z0	Dynein light intermediate chain	TrEMBL	DYNC1LI2	1.0	['hsa04145']	KEGG_2019_Human						
470	A0A024R3X4		TrEMBL	HSPD1	1.0	['hsa05152']	KEGG_2019_Human						
471	O15400	Syntaxin-7	Swiss-Prot	STX7	1.0	['hsa04145']	KEGG_2019_Human						
472	O15524	Suppressor of cytokine signaling 1	Swiss-Prot	SOCS1	1.0	['hsa05145']	KEGG_2019_Human	1.0	[' WP619']	WikiPathways_2019_Human	3.0	['R-HSA-168256', 'R-HSA-877300', 'R-HSA-168249']	Reactome_2016
473	O15528	25-hydroxyvitamin D-1 alpha hydroxylase, mitochondrial	Swiss-Prot	CYP27B1	1.0	['hsa05152']	KEGG_2019_Human						
474	O15530	3-phosphoinositide-dependent protein kinase 1	Swiss-Prot	PDPK1	1.0	['hsa05145']	KEGG_2019_Human				3.0	['R-HSA-168256', 'R-HSA-109582', 'R-HSA-168249']	Reactome_2016
475	P01563	Interferon alpha-2	Swiss-Prot	IFNA2	1.0	['hsa05152']	KEGG_2019_Human	1.0	[' WP619']	WikiPathways_2019_Human	3.0	['R-HSA-168256', 'R-HSA-109582', 'R-HSA-168249']	Reactome_2016
476	P01562	Interferon alpha-1/13	Swiss-Prot	IFNA1	1.0	['hsa05152']	KEGG_2019_Human				3.0	['R-HSA-168256', 'R-HSA-109582', 'R-HSA-168249']	Reactome_2016
477	P01270	Parathyroid hormone	Swiss-Prot	PTH	1.0	['hsa05323']	KEGG_2019_Human						
478	P01130	Low-density lipoprotein receptor	Swiss-Prot	LDLR	1.0	['hsa05145']	KEGG_2019_Human						
479	P01031	Complement C5	Swiss-Prot	C5	1.0	['hsa05150']	KEGG_2019_Human	3.0	[' WP2806', ' WP2431', ' WP2328']	WikiPathways_2019_Human	2.0	['R-HSA-168256', 'R-HSA-168249']	Reactome_2016
480	P00751	Complement factor B	Swiss-Prot	CFB	1.0	['hsa05150']	KEGG_2019_Human	1.0	[' WP2806']	WikiPathways_2019_Human	2.0	['R-HSA-168256', 'R-HSA-168249']	Reactome_2016
481	P00747	Plasminogen	Swiss-Prot	PLG	1.0	['hsa05150']	KEGG_2019_Human	1.0	[' WP2806']	WikiPathways_2019_Human	2.0	['R-HSA-109582', 'R-HSA-1474244']	Reactome_2016
482	P00746	Complement factor D	Swiss-Prot	CFD	1.0	['hsa05150']	KEGG_2019_Human	1.0	[' WP2806']	WikiPathways_2019_Human	3.0	['R-HSA-168256', 'R-HSA-109582', 'R-HSA-168249']	Reactome_2016
483	O95999	B-cell lymphoma/leukemia 10	Swiss-Prot	BCL10	1.0	['hsa05152']	KEGG_2019_Human				2.0	['R-HSA-168256', 'R-HSA-168249']	Reactome_2016
484	O95644	Nuclear factor of activated T-cells, cytoplasmic 1	Swiss-Prot	NFATC1	1.0	['hsa05321']	KEGG_2019_Human				2.0	['R-HSA-168256', 'R-HSA-168249']	Reactome_2016
485	O95256	Interleukin-18 receptor accessory protein	Swiss-Prot	IL18RAP	1.0	['hsa05321']	KEGG_2019_Human				1.0	['R-HSA-168256']	Reactome_2016
486	O76015	Keratin, type I cuticular Ha8	Swiss-Prot	KRT38	1.0	['hsa05150']	KEGG_2019_Human						
487	O76014	Keratin, type I cuticular Ha7	Swiss-Prot	KRT37	1.0	['hsa05150']	KEGG_2019_Human						
488	O76013	Keratin, type I cuticular Ha6	Swiss-Prot	KRT36	1.0	['hsa05150']	KEGG_2019_Human						
489	O76011	Keratin, type I cuticular Ha4	Swiss-Prot	KRT34	1.0	['hsa05150']	KEGG_2019_Human						
490	O76009	Keratin, type I cuticular Ha3-I	Swiss-Prot	KRT33A	1.0	['hsa05150']	KEGG_2019_Human						
491	O75888	Tumor necrosis factor ligand superfamily member 13	Swiss-Prot	TNFSF13	1.0	['hsa05323']	KEGG_2019_Human	1.0	[' WP2431']	WikiPathways_2019_Human	1.0	['R-HSA-168256']	Reactome_2016
492	O75444	Transcription factor Maf	Swiss-Prot	MAF	1.0	['hsa05321']	KEGG_2019_Human	1.0	[' WP3945']	WikiPathways_2019_Human			
493	O75396	Vesicle-trafficking protein SEC22b	Swiss-Prot	SEC22B	1.0	['hsa04145']	KEGG_2019_Human				1.0	['R-HSA-168256']	Reactome_2016
494	O60602	Toll-like receptor 5	Swiss-Prot	TLR5	1.0	['hsa05321']	KEGG_2019_Human				2.0	['R-HSA-168256', 'R-HSA-168249']	Reactome_2016
495	O43908	NKG2-F type II integral membrane protein	Swiss-Prot	KLRC4	1.0	['hsa04612']	KEGG_2019_Human						
496	O43353	Receptor-interacting serine/threonine-protein kinase 2	Swiss-Prot	RIPK2	1.0	['hsa05152']	KEGG_2019_Human				2.0	['R-HSA-168256', 'R-HSA-168249']	Reactome_2016
497	O43237	Cytoplasmic dynein 1 light intermediate chain 2	Swiss-Prot	DYNC1LI2	1.0	['hsa04145']	KEGG_2019_Human				1.0	['R-HSA-168256']	Reactome_2016
498	O43187	Interleukin-1 receptor-associated kinase-like 2	Swiss-Prot	IRAK2	1.0	['hsa05152']	KEGG_2019_Human				2.0	['R-HSA-168256', 'R-HSA-168249']	Reactome_2016
499	O15533	Tapasin	Swiss-Prot	TAPBP	1.0	['hsa04612']	KEGG_2019_Human				1.0	['R-HSA-168256']	Reactome_2016
500	P09919	Granulocyte colony-stimulating factor	Swiss-Prot	CSF3	1.0	['hsa04640']	KEGG_2019_Human				1.0	['R-HSA-168256']	Reactome_2016
501	P0DP23	Calmodulin-1	Swiss-Prot	CALM1	1.0	['hsa05152']	KEGG_2019_Human				3.0	['R-HSA-168256', 'R-HSA-109582', 'R-HSA-168249']	Reactome_2016
502	P48454	Serine/threonine-protein phosphatase 2B catalytic subunit gamma isoform	Swiss-Prot	PPP3CC	1.0	['hsa05152']	KEGG_2019_Human						
503	P27930	Interleukin-1 receptor type 2	Swiss-Prot	IL1R2	1.0	['hsa04640']	KEGG_2019_Human				1.0	['R-HSA-168256']	Reactome_2016
504	P33241	Lymphocyte-specific protein 1	Swiss-Prot	LSP1	1.0	['hsa05152']	KEGG_2019_Human						
505	P32881	Interferon alpha-8	Swiss-Prot	IFNA8	1.0	['hsa05152']	KEGG_2019_Human				3.0	['R-HSA-168256', 'R-HSA-109582', 'R-HSA-168249']	Reactome_2016
506	P31785	Cytokine receptor common subunit gamma	Swiss-Prot	IL2RG	1.0	['hsa05321']	KEGG_2019_Human				1.0	['R-HSA-168256']	Reactome_2016
507	P30405	Peptidyl-prolyl cis-trans isomerase F, mitochondrial	Swiss-Prot	PPIF	1.0	['hsa05145']	KEGG_2019_Human						
508	P30101	Protein disulfide-isomerase A3	Swiss-Prot	PDIA3	1.0	['hsa04612']	KEGG_2019_Human				1.0	['R-HSA-168256']	Reactome_2016
509	P29597	Non-receptor tyrosine-protein kinase TYK2	Swiss-Prot	TYK2	1.0	['hsa05145']	KEGG_2019_Human				1.0	['R-HSA-168256']	Reactome_2016
510	P29475	Nitric oxide synthase, brain	Swiss-Prot	NOS1	1.0	['hsa04145']	KEGG_2019_Human	1.0	[' WP2431']	WikiPathways_2019_Human	3.0	['R-HSA-168256', 'R-HSA-109582', 'R-HSA-168249']	Reactome_2016
511	P29350	Tyrosine-protein phosphatase non-receptor type 6	Swiss-Prot	PTPN6	1.0	['hsa05140']	KEGG_2019_Human	1.0	[' WP3937']	WikiPathways_2019_Human	6.0	['R-HSA-168256', 'R-HSA-109582', 'R-HSA-202733', 'R-HSA-391160', 'R-HSA-877300', 'R-HSA-168249']	Reactome_2016
512	P29017	T-cell surface glycoprotein CD1c	Swiss-Prot	CD1C	1.0	['hsa04640']	KEGG_2019_Human				2.0	['R-HSA-168256', 'R-HSA-198933']	Reactome_2016
513	P29016	T-cell surface glycoprotein CD1b	Swiss-Prot	CD1B	1.0	['hsa04640']	KEGG_2019_Human				2.0	['R-HSA-168256', 'R-HSA-198933']	Reactome_2016
514	P28907	ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1	Swiss-Prot	CD38	1.0	['hsa04640']	KEGG_2019_Human						
515	P28906	Hematopoietic progenitor cell antigen CD34	Swiss-Prot	CD34	1.0	['hsa04640']	KEGG_2019_Human						
516	P27482	Calmodulin-like protein 3	Swiss-Prot	CALML3	1.0	['hsa05152']	KEGG_2019_Human						
517	P21730	C5a anaphylatoxin chemotactic receptor 1	Swiss-Prot	C5AR1	1.0	['hsa05150']	KEGG_2019_Human	1.0	[' WP2806']	WikiPathways_2019_Human	2.0	['R-HSA-168256', 'R-HSA-168249']	Reactome_2016
518	A0A024R2W1		TrEMBL	RHOA	1.0	['hsa05152']	KEGG_2019_Human						
519	P26717	NKG2-C type II integral membrane protein	Swiss-Prot	KLRC2	1.0	['hsa04612']	KEGG_2019_Human				2.0	['R-HSA-168256', 'R-HSA-168249']	Reactome_2016
520	P26715	NKG2-A/NKG2-B type II integral membrane protein	Swiss-Prot	KLRC1	1.0	['hsa04612']	KEGG_2019_Human				2.0	['R-HSA-168256', 'R-HSA-198933']	Reactome_2016
521	P26006	Integrin alpha-3	Swiss-Prot	ITGA3	1.0	['hsa04640']	KEGG_2019_Human				3.0	['R-HSA-109582', 'R-HSA-202733', 'R-HSA-1474244']	Reactome_2016
522	P25391	Laminin subunit alpha-1	Swiss-Prot	LAMA1	1.0	['hsa05145']	KEGG_2019_Human				1.0	['R-HSA-1474244']	Reactome_2016
523	P25105	Platelet-activating factor receptor	Swiss-Prot	PTAFR	1.0	['hsa05150']	KEGG_2019_Human				3.0	['R-HSA-168256', 'R-HSA-877300', 'R-HSA-168249']	Reactome_2016
524	P25090	N-formyl peptide receptor 2	Swiss-Prot	FPR2	1.0	['hsa05150']	KEGG_2019_Human				2.0	['R-HSA-168256', 'R-HSA-168249']	Reactome_2016
525	P25089	N-formyl peptide receptor 3	Swiss-Prot	FPR3	1.0	['hsa05150']	KEGG_2019_Human						
526	P25063	Signal transducer CD24	Swiss-Prot	CD24	1.0	['hsa04640']	KEGG_2019_Human						
527	P24043	Laminin subunit alpha-2	Swiss-Prot	LAMA2	1.0	['hsa05145']	KEGG_2019_Human				1.0	['R-HSA-1474244']	Reactome_2016
528	P23771	Trans-acting T-cell-specific transcription factor GATA-3	Swiss-Prot	GATA3	1.0	['hsa05321']	KEGG_2019_Human				2.0	['R-HSA-168256', 'R-HSA-109582']	Reactome_2016
529	P21926	CD9 antigen	Swiss-Prot	CD9	1.0	['hsa04640']	KEGG_2019_Human				1.0	['R-HSA-109582']	Reactome_2016
530	P33681	T-lymphocyte activation antigen CD80	Swiss-Prot	CD80	1.0	['hsa05323']	KEGG_2019_Human	1.0	[' WP2328']	WikiPathways_2019_Human	1.0	['R-HSA-168256']	Reactome_2016
531	P34932	Heat shock 70 kDa protein 4	Swiss-Prot	HSPA4	1.0	['hsa04612']	KEGG_2019_Human						
532	P35247	Pulmonary surfactant-associated protein D	Swiss-Prot	SFTPD	1.0	['hsa04145']	KEGG_2019_Human				4.0	['R-HSA-168256', 'R-HSA-391160', 'R-HSA-198933', 'R-HSA-168249']	Reactome_2016
533	P35354	Prostaglandin G/H synthase 2	Swiss-Prot	PTGS2	1.0	['hsa05140']	KEGG_2019_Human	1.0	[' WP2431']	WikiPathways_2019_Human	1.0	['R-HSA-168256']	Reactome_2016
534	P48061	Stromal cell-derived factor 1	Swiss-Prot	CXCL12	1.0	['hsa05323']	KEGG_2019_Human	2.0	[' WP3929', ' WP2328']	WikiPathways_2019_Human			
535	P46734	Dual specificity mitogen-activated protein kinase kinase 3	Swiss-Prot	MAP2K3	1.0	['hsa05145']	KEGG_2019_Human				2.0	['R-HSA-168256', 'R-HSA-168249']	Reactome_2016
536	P43632	Killer cell immunoglobulin-like receptor 2DS4	Swiss-Prot	KIR2DS4	1.0	['hsa04612']	KEGG_2019_Human				2.0	['R-HSA-168256', 'R-HSA-168249']	Reactome_2016
537	P43631	Killer cell immunoglobulin-like receptor 2DS2	Swiss-Prot	KIR2DS2	1.0	['hsa04612']	KEGG_2019_Human				3.0	['R-HSA-168256', 'R-HSA-198933', 'R-HSA-168249']	Reactome_2016
538	P43630	Killer cell immunoglobulin-like receptor 3DL2	Swiss-Prot	KIR3DL2	1.0	['hsa04612']	KEGG_2019_Human				2.0	['R-HSA-168256', 'R-HSA-198933']	Reactome_2016
539	P43629	Killer cell immunoglobulin-like receptor 3DL1	Swiss-Prot	KIR3DL1	1.0	['hsa04612']	KEGG_2019_Human				2.0	['R-HSA-168256', 'R-HSA-198933']	Reactome_2016
540	P43628	Killer cell immunoglobulin-like receptor 2DL3	Swiss-Prot	KIR2DL3	1.0	['hsa04612']	KEGG_2019_Human				2.0	['R-HSA-168256', 'R-HSA-198933']	Reactome_2016
541	P43627	Killer cell immunoglobulin-like receptor 2DL2	Swiss-Prot	KIR2DL2	1.0	['hsa04612']	KEGG_2019_Human				2.0	['R-HSA-168256', 'R-HSA-198933']	Reactome_2016
542	P43626	Killer cell immunoglobulin-like receptor 2DL1	Swiss-Prot	KIR2DL1	1.0	['hsa04612']	KEGG_2019_Human				2.0	['R-HSA-168256', 'R-HSA-198933']	Reactome_2016
543	P43405	Tyrosine-protein kinase SYK	Swiss-Prot	SYK	1.0	['hsa05152']	KEGG_2019_Human	1.0	[' WP3937']	WikiPathways_2019_Human	3.0	['R-HSA-168256', 'R-HSA-109582', 'R-HSA-168249']	Reactome_2016
544	P43235	Cathepsin K	Swiss-Prot	CTSK	1.0	['hsa05323']	KEGG_2019_Human				3.0	['R-HSA-168256', 'R-HSA-1474244', 'R-HSA-168249']	Reactome_2016
545	P42830	C-X-C motif chemokine 5	Swiss-Prot	CXCL5	1.0	['hsa05323']	KEGG_2019_Human	1.0	[' WP3929']	WikiPathways_2019_Human			
546	P42701	Interleukin-12 receptor subunit beta-1	Swiss-Prot	IL12RB1	1.0	['hsa05321']	KEGG_2019_Human				1.0	['R-HSA-168256']	Reactome_2016
547	P42226	Signal transducer and activator of transcription 6	Swiss-Prot	STAT6	1.0	['hsa05321']	KEGG_2019_Human				2.0	['R-HSA-168256', 'R-HSA-168249']	Reactome_2016
548	P42081	T-lymphocyte activation antigen CD86	Swiss-Prot	CD86	1.0	['hsa05323']	KEGG_2019_Human	2.0	[' WP4146', ' WP2328']	WikiPathways_2019_Human	1.0	['R-HSA-168256']	Reactome_2016
549	P40933	Interleukin-15	Swiss-Prot	IL15	1.0	['hsa05323']	KEGG_2019_Human				1.0	['R-HSA-168256']	Reactome_2016
550	P40225	Thrombopoietin	Swiss-Prot	THPO	1.0	['hsa04640']	KEGG_2019_Human				1.0	['R-HSA-109582']	Reactome_2016
551	P40197	Platelet glycoprotein V	Swiss-Prot	GP5	1.0	['hsa04640']	KEGG_2019_Human				1.0	['R-HSA-109582']	Reactome_2016
552	P38646	Stress-70 protein, mitochondrial	Swiss-Prot	HSPA9	1.0	['hsa05152']	KEGG_2019_Human				1.0	['R-HSA-168256']	Reactome_2016
553	P36888	Receptor-type tyrosine-protein kinase FLT3	Swiss-Prot	FLT3	1.0	['hsa04640']	KEGG_2019_Human				1.0	['R-HSA-168256']	Reactome_2016
554	P35900	Keratin, type I cytoskeletal 20	Swiss-Prot	KRT20	1.0	['hsa05150']	KEGG_2019_Human						
555	P35527	Keratin, type I cytoskeletal 9	Swiss-Prot	KRT9	1.0	['hsa05150']	KEGG_2019_Human						
556	P35443	Thrombospondin-4	Swiss-Prot	THBS4	1.0	['hsa04145']	KEGG_2019_Human						
557	P35442	Thrombospondin-2	Swiss-Prot	THBS2	1.0	['hsa04145']	KEGG_2019_Human						
558	P35398	Nuclear receptor ROR-alpha	Swiss-Prot	RORA	1.0	['hsa05321']	KEGG_2019_Human				1.0	['R-HSA-168256']	Reactome_2016
559	P21757	Macrophage scavenger receptor types I and II	Swiss-Prot	MSR1	1.0	['hsa04145']	KEGG_2019_Human						
560	P21583	Kit ligand	Swiss-Prot	KITLG	1.0	['hsa04640']	KEGG_2019_Human						
